MUNICIPALITY,NUMBERED,TOWN CODE,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,PUBLIC UTILITY,APARTMENT,TOTAL REAL,REAL EXEMPTIONS,TOTAL NET REAL,TOTAL MV,MV EXEMPTIONS,TOTAL NET MV,TOTAL PERS PROP,PERS PROP EXEMPTIONS,TOTAL NET PERS PROP,TOTAL GRAND LIST,TOTAL NET GRAND LIST,OTHER
"PUTNAM",1.1700000000000000e+02,1.1600000000000000e+02,3.1839100000000000e+08,1.0750572600000000e+08,3.8301787000000000e+07,3.2250000000000000e+05,1.0145400000000000e+07,4.8987001300000000e+08,2.3345500000000000e+06,4.8753546300000000e+08,7.3968190000000000e+07,1.1689900000000000e+06,7.2799200000000000e+07,7.3493948000000000e+07,2.3753100000000000e+07,4.9740848000000000e+07,6.3733215100000000e+08,6.1007551100000000e+08,1.5203600000000000e+07
"REDDING",1.1800000000000000e+02,1.1700000000000000e+02,1.3062808300000000e+09,1.1983230000000000e+08,2.6742000000000000e+06,4.3954500000000000e+06,0.0000000000000000e+00,1.4698494480000000e+09,5.3225000000000000e+05,1.4693171980000000e+09,9.1614430000000000e+07,4.5280000000000000e+04,9.1569150000000000e+07,7.0226280000000000e+07,8.9510000000000000e+04,7.0136770000000000e+07,1.6316901580000000e+09,1.6310231180000000e+09,3.6666668000000000e+07
"RIDGEFIELD",1.1900000000000000e+02,1.1800000000000000e+02,3.8467449580000000e+09,5.0231247200000000e+08,1.3806440000000000e+07,3.6491000000000000e+05,1.4038640000000000e+07,4.4258695460000000e+09,5.8426621000000000e+07,4.3674429250000000e+09,2.4462546100000000e+08,3.6445700000000000e+05,2.4426100400000000e+08,1.7923164900000000e+08,7.9189608000000000e+07,1.0004204100000000e+08,4.8497266560000000e+09,4.7117459700000000e+09,4.8602126000000000e+07
"ROCKY HILL",1.2000000000000000e+02,1.1900000000000000e+02,1.1606482700000000e+09,3.4997873000000000e+08,1.1341148000000000e+08,1.9878600000000000e+06,1.2132071000000000e+08,1.7514068700000000e+09,3.1905000000000000e+06,1.7482163700000000e+09,1.6271921000000000e+08,5.0494900000000000e+06,1.5766972000000000e+08,1.2314315000000000e+08,1.0594180000000000e+07,1.1254897000000000e+08,2.0372692300000000e+09,2.0184350600000000e+09,4.0598200000000000e+06
"ROXBURY",1.2100000000000000e+02,1.2000000000000000e+02,6.1073229000000000e+08,2.4664000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6361850000000000e+08,4.2200000000000000e+05,6.6319650000000000e+08,2.8160040000000000e+07,5.3160000000000000e+04,2.8106880000000000e+07,7.2797800000000000e+06,3.5744000000000000e+05,6.9223400000000000e+06,6.9905832000000000e+08,6.9822572000000000e+08,5.0419810000000000e+07
"SALEM",1.2200000000000000e+02,1.2100000000000000e+02,2.9129880000000000e+08,1.6934900000000000e+07,1.2299000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.2216303000000000e+08,1.5899000000000000e+06,3.2057313000000000e+08,3.2486063000000000e+07,2.1732000000000000e+05,3.2268743000000000e+07,1.4835644000000000e+07,1.0532410000000000e+06,1.3782403000000000e+07,3.6948473700000000e+08,3.6662427600000000e+08,1.2699430000000000e+07
"SALISBURY",1.2300000000000000e+02,1.2200000000000000e+02,8.1811906000000000e+08,5.1280900000000000e+07,9.5170000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,1.1240271100000000e+09,8.9000000000000000e+05,1.1231371100000000e+09,3.6119640000000000e+07,1.3265000000000000e+05,3.5986990000000000e+07,2.2945200000000000e+07,2.3649300000000000e+06,2.0580270000000000e+07,1.1830919500000000e+09,1.1797043700000000e+09,2.5367545000000000e+08
"SCOTLAND",1.2400000000000000e+02,1.2300000000000000e+02,9.3392530000000000e+07,3.2274000000000000e+05,1.0412600000000000e+06,1.4435000000000000e+05,0.0000000000000000e+00,9.8937490000000000e+07,7.1680000000000000e+05,9.8220690000000000e+07,1.1714230000000000e+07,1.2609000000000000e+05,1.1588140000000000e+07,3.5836450000000000e+06,2.2886000000000000e+05,3.3547850000000000e+06,1.1423536500000000e+08,1.1316361500000000e+08,4.0366100000000000e+06
"SEYMOUR",1.2500000000000000e+02,1.2400000000000000e+02,9.2111705000000000e+08,7.2668360000000000e+07,3.6985690000000000e+07,1.7135300000000000e+06,1.4117880000000000e+07,1.0679460600000000e+09,5.0681300000000000e+06,1.0628779300000000e+09,1.1277133000000000e+08,7.3829000000000000e+05,1.1203304000000000e+08,7.5385938000000000e+07,1.7079480000000000e+07,5.8306458000000000e+07,1.2561033280000000e+09,1.2332174280000000e+09,2.1343550000000000e+07
"SHARON",1.2600000000000000e+02,1.2500000000000000e+02,5.9588670000000000e+08,4.2216800000000000e+07,0.0000000000000000e+00,2.1000000000000000e+03,0.0000000000000000e+00,6.8596205000000000e+08,1.7090000000000000e+06,6.8425305000000000e+08,2.5297180000000000e+07,7.5190000000000000e+04,2.5221990000000000e+07,1.6527264000000000e+07,7.7882000000000000e+05,1.5748444000000000e+07,7.2778649400000000e+08,7.2522348400000000e+08,4.7856450000000000e+07
"SHELTON",1.2700000000000000e+02,1.2600000000000000e+02,2.9712164200000000e+09,6.4830852000000000e+08,1.5934548000000000e+08,2.7383790000000000e+07,5.6481600000000000e+07,3.8745852100000000e+09,8.1695300000000000e+06,3.8664156800000000e+09,3.1509327000000000e+08,1.3013400000000000e+06,3.1379193000000000e+08,4.1762734000000000e+08,4.5429430000000000e+07,3.7219791000000000e+08,4.6073058200000000e+09,4.5524055200000000e+09,1.1849400000000000e+07
"SHERMAN",1.2800000000000000e+02,1.2700000000000000e+02,6.2025203000000000e+08,1.4139000000000000e+06,0.0000000000000000e+00,1.4391000000000000e+06,1.5054000000000000e+06,6.3443633000000000e+08,2.4249390000000000e+06,6.3201139100000000e+08,3.4167530000000000e+07,3.5260000000000000e+04,3.4132270000000000e+07,9.1517640000000000e+06,1.8855700000000000e+05,8.9632070000000000e+06,6.7775562400000000e+08,6.7510686800000000e+08,9.8259000000000000e+06
"SIMSBURY",1.2900000000000000e+02,1.2800000000000000e+02,1.6885039100000000e+09,2.4427697000000000e+08,1.4239070000000000e+07,9.4260000000000000e+04,3.0376600000000000e+07,1.9931083000000000e+09,4.4159480000000000e+06,1.9886923520000000e+09,1.8473610300000000e+08,2.8030000000000000e+05,1.8445580300000000e+08,1.0640217400000000e+08,1.0579030000000000e+07,9.5823144000000000e+07,2.2842465770000000e+09,2.2689712990000000e+09,1.5617490000000000e+07
"SOMERS",1.3000000000000000e+02,1.2900000000000000e+02,6.8535832000000000e+08,3.2150270000000000e+07,9.4660000000000000e+06,0.0000000000000000e+00,1.1932000000000000e+06,7.5253191000000000e+08,5.3195800000000000e+06,7.4721233000000000e+08,7.8719800000000000e+07,5.3875000000000000e+05,7.8181050000000000e+07,4.4121470000000000e+07,3.0421200000000000e+06,4.1079350000000000e+07,8.7537318000000000e+08,8.6647273000000000e+08,2.4364120000000000e+07
"SOUTH WINDSOR",1.3100000000000000e+02,1.3200000000000000e+02,1.6447467400000000e+09,2.1777898000000000e+08,2.3393325100000000e+08,0.0000000000000000e+00,0.0000000000000000e+00,2.1345305410000000e+09,3.9419160000000000e+07,2.0951113810000000e+09,2.1702662000000000e+08,6.7047200000000000e+06,2.1032190000000000e+08,2.6106206000000000e+08,6.5933730000000000e+07,1.9512833000000000e+08,2.6126192210000000e+09,2.5005616110000000e+09,3.8071570000000000e+07
"SOUTHBURY",1.3200000000000000e+02,1.3000000000000000e+02,1.5097019690000000e+09,2.8009618000000000e+08,7.4381200000000000e+06,0.0000000000000000e+00,2.4021320000000000e+07,1.8595779090000000e+09,5.6931000000000000e+06,1.8538848090000000e+09,1.5445384700000000e+08,6.1345400000000000e+05,1.5384039300000000e+08,1.1307247800000000e+08,1.0331400000000000e+06,1.1203933800000000e+08,2.1271042340000000e+09,2.1197645400000000e+09,3.8320320000000000e+07
"SOUTHINGTON",1.3300000000000000e+02,1.3100000000000000e+02,2.7331094340000000e+09,4.0682352700000000e+08,7.1399350000000000e+07,3.7221400000000000e+06,2.8260540000000000e+07,3.3069387020000000e+09,3.1079628000000000e+07,3.2758590740000000e+09,3.7150631100000000e+08,1.1160926000000000e+07,3.6034538500000000e+08,2.5189288300000000e+08,5.9380379000000000e+07,1.9251250400000000e+08,3.9303378960000000e+09,3.8287169630000000e+09,6.3623711000000000e+07
"SPRAGUE",1.3400000000000000e+02,1.3300000000000000e+02,1.1200337000000000e+08,4.7489100000000000e+06,1.1088180000000000e+07,1.8726000000000000e+05,1.7973900000000000e+06,1.3935159000000000e+08,1.1726800000000000e+06,1.3817891000000000e+08,1.8957940000000000e+07,1.6976000000000000e+05,1.8788180000000000e+07,2.1908780000000000e+07,8.1275600000000000e+06,1.3781220000000000e+07,1.8021831000000000e+08,1.7074831000000000e+08,9.5264800000000000e+06
"STAFFORD",1.3500000000000000e+02,1.3400000000000000e+02,5.6585759000000000e+08,3.5562965000000000e+07,2.3646980000000000e+07,0.0000000000000000e+00,7.2890790000000000e+06,6.5617488400000000e+08,6.8997140000000000e+06,6.4927517000000000e+08,8.4703821000000000e+07,1.2345750000000000e+06,8.3469246000000000e+07,7.3889440000000000e+07,3.7384220000000000e+07,3.6505220000000000e+07,8.1476814500000000e+08,7.6924963600000000e+08,2.3818270000000000e+07
"STAMFORD",1.3600000000000000e+02,1.3500000000000000e+02,1.0820604937000000e+10,4.8392000250000000e+09,5.3024222300000000e+08,4.5252410000000000e+07,1.1934179410000000e+09,1.7429496856000000e+10,1.1826263000000000e+08,1.7311234226000000e+10,8.9655660000000000e+08,3.0057000000000000e+06,8.9355090000000000e+08,1.2042410080000000e+09,1.0511106700000000e+08,1.0991299410000000e+09,1.9530294464000000e+10,1.9303915067000000e+10,7.7932000000000000e+05
"STERLING",1.3700000000000000e+02,1.3600000000000000e+02,1.5071940000000000e+08,8.5970800000000000e+06,3.5475300000000000e+06,0.0000000000000000e+00,1.0855400000000000e+06,1.8770720000000000e+08,1.1630570000000000e+06,1.8654414300000000e+08,2.4787370000000000e+07,6.7850000000000000e+05,2.4108870000000000e+07,1.8718675000000000e+07,3.7420200000000000e+06,1.4976655000000000e+07,2.3121324500000000e+08,2.2562966800000000e+08,2.3757650000000000e+07
"STONINGTON",1.3800000000000000e+02,1.3700000000000000e+02,1.9301521600000000e+09,3.4332312100000000e+08,2.8196000000000000e+07,7.9830000000000000e+06,1.4131330000000000e+07,2.3933260810000000e+09,1.1516800000000000e+07,2.3818092810000000e+09,1.4386106100000000e+08,1.5472600000000000e+06,1.4231380100000000e+08,1.0833435100000000e+08,1.0187117000000000e+07,9.8147234000000000e+07,2.6455214930000000e+09,2.6222703160000000e+09,6.9540470000000000e+07
"STRATFORD",1.3900000000000000e+02,1.3800000000000000e+02,2.9712015700000000e+09,4.4234341000000000e+08,3.4385855000000000e+08,2.3522800000000000e+06,5.6336210000000000e+07,3.8872899000000000e+09,3.0953470000000000e+07,3.8563364300000000e+09,3.2903574000000000e+08,2.7889670000000000e+06,3.2624677300000000e+08,4.6924853200000000e+08,2.0899391000000000e+08,2.6025462200000000e+08,4.6855741720000000e+09,4.4428378250000000e+09,7.1197880000000000e+07
"SUFFIELD",1.4000000000000000e+02,1.3900000000000000e+02,1.0673288550000000e+09,4.8610730000000000e+07,4.5482240000000000e+07,2.6986400000000000e+06,6.8475400000000000e+06,1.1832133750000000e+09,2.8257700000000000e+06,1.1803876050000000e+09,1.1236512000000000e+08,5.9577000000000000e+05,1.1176935000000000e+08,9.5779197000000000e+07,2.0918700000000000e+07,7.4860497000000000e+07,1.3913576920000000e+09,1.3670174520000000e+09,1.2245370000000000e+07
"THOMASTON",1.4100000000000000e+02,1.4000000000000000e+02,3.6042706700000000e+08,3.4494565000000000e+07,2.8469057000000000e+07,7.2880000000000000e+05,6.6215000000000000e+06,4.5108187900000000e+08,2.5219840000000000e+06,4.4855989500000000e+08,5.6731490000000000e+07,8.3215600000000000e+05,5.5899334000000000e+07,6.4744948000000000e+07,2.9013732000000000e+07,3.5731216000000000e+07,5.7255831700000000e+08,5.4019044500000000e+08,2.0340890000000000e+07
"THOMPSON",1.4200000000000000e+02,1.4100000000000000e+02,4.5213235000000000e+08,2.3337300000000000e+07,8.6042000000000000e+06,1.7330000000000000e+05,2.7836000000000000e+06,5.0657302000000000e+08,7.1293300000000000e+06,4.9944369000000000e+08,6.6854450000000000e+07,5.7145000000000000e+05,6.6283000000000000e+07,2.5836490000000000e+07,8.3242500000000000e+06,1.7512240000000000e+07,5.9926396000000000e+08,5.8323893000000000e+08,1.9542270000000000e+07
"TOLLAND",1.4300000000000000e+02,1.4200000000000000e+02,1.0071034070000000e+09,6.6469700000000000e+07,2.2994100000000000e+07,5.8321000000000000e+05,5.6993000000000000e+06,1.1084876920000000e+09,3.9464930000000000e+06,1.1045411990000000e+09,1.2220272000000000e+08,7.3842000000000000e+05,1.2146430000000000e+08,3.5327480000000000e+07,6.1562340000000000e+06,2.9171246000000000e+07,1.2660178920000000e+09,1.2551767450000000e+09,5.6379750000000000e+06
"TORRINGTON",1.4400000000000000e+02,1.4300000000000000e+02,1.2094087000000000e+09,2.8065168000000000e+08,4.9734160000000000e+07,5.5206000000000000e+05,2.5494630000000000e+07,1.5837796000000000e+09,2.3216910000000000e+07,1.5605626900000000e+09,2.1424743000000000e+08,4.0123050000000000e+06,2.1023512500000000e+08,1.9791110000000000e+08,4.0262530000000000e+07,1.5764857000000000e+08,1.9959381300000000e+09,1.9284463850000000e+09,1.7938370000000000e+07
"TRUMBULL",1.4500000000000000e+02,1.4400000000000000e+02,3.1347831590000000e+09,5.7876116100000000e+08,2.2295081000000000e+08,4.5306000000000000e+06,2.3086300000000000e+07,3.9916174650000000e+09,8.6228000000000000e+06,3.9829946650000000e+09,2.8061390400000000e+08,9.3191100000000000e+06,2.7129479400000000e+08,2.9442646300000000e+08,2.8040040000000000e+07,2.6638642300000000e+08,4.5666578320000000e+09,4.5206758820000000e+09,2.7505435000000000e+07
"UNION",1.4600000000000000e+02,1.4500000000000000e+02,6.7777630000000000e+07,2.2223600000000000e+06,2.9670000000000000e+05,3.0909300000000000e+06,0.0000000000000000e+00,7.8338370000000000e+07,3.2350000000000000e+05,7.8014870000000000e+07,7.8994100000000000e+06,9.7000000000000000e+03,7.8897100000000000e+06,4.1978500000000000e+06,9.0870000000000000e+04,4.1069800000000000e+06,9.0435630000000000e+07,9.0011560000000000e+07,4.9507500000000000e+06
"VERNON",1.4700000000000000e+02,1.4600000000000000e+02,1.1426062400000000e+09,2.1357667500000000e+08,1.8474550000000000e+07,1.3270500000000000e+06,1.3377377000000000e+08,1.5161830020000000e+09,6.0226300000000000e+06,1.5101603720000000e+09,1.8031455800000000e+08,3.2529270000000000e+06,1.7706163100000000e+08,8.9334570000000000e+07,9.4695550000000000e+06,7.9865015000000000e+07,1.7858321300000000e+09,1.7670870180000000e+09,6.4247170000000000e+06
"VOLUNTOWN",1.4800000000000000e+02,1.4700000000000000e+02,1.6205121400000000e+08,6.2123500000000000e+06,2.5776300000000000e+06,2.0861000000000000e+05,3.9740000000000000e+04,1.7800995700000000e+08,1.2485400000000000e+06,1.7676141700000000e+08,1.8629435000000000e+07,2.9762000000000000e+05,1.8331815000000000e+07,7.4067700000000000e+06,7.6927400000000000e+05,6.6374960000000000e+06,2.0404616200000000e+08,2.0173072800000000e+08,6.9204130000000000e+06
"WALLINGFORD",1.4900000000000000e+02,1.4800000000000000e+02,2.7253092800000000e+09,5.1287702000000000e+08,3.1188179000000000e+08,1.3985400000000000e+07,2.8225590000000000e+07,3.6246948100000000e+09,2.2604320000000000e+07,3.6020904900000000e+09,3.4812953700000000e+08,7.2181100000000000e+06,3.4091142700000000e+08,5.1799965900000000e+08,1.9279057600000000e+08,3.2520908300000000e+08,4.4908240060000000e+09,4.2682110000000000e+09,3.2415730000000000e+07
"WARREN",1.5000000000000000e+02,1.4900000000000000e+02,3.0257924000000000e+08,3.2680900000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3581409000000000e+08,6.5300000000000000e+05,3.3516109000000000e+08,1.3793900000000000e+07,3.4100000000000000e+04,1.3759800000000000e+07,4.1574200000000000e+06,2.3517000000000000e+05,3.9222500000000000e+06,3.5376541000000000e+08,3.5284314000000000e+08,2.9966760000000000e+07
"WASHINGTON",1.5100000000000000e+02,1.5000000000000000e+02,9.2949462000000000e+08,4.9024950000000000e+07,2.4975000000000000e+05,0.0000000000000000e+00,1.4610800000000000e+06,1.0414599100000000e+09,8.7825000000000000e+05,1.0405816600000000e+09,4.0297325000000000e+07,8.1707000000000000e+05,3.9480255000000000e+07,1.6616189000000000e+07,5.1338000000000000e+05,1.6102809000000000e+07,1.0983734240000000e+09,1.0961647240000000e+09,6.1229510000000000e+07
"WATERBURY",1.5200000000000000e+02,1.5100000000000000e+02,2.0807926500000000e+09,7.8605988800000000e+08,1.0003075000000000e+08,6.3846350000000000e+07,2.2419675000000000e+08,3.3048369590000000e+09,2.3312990000000000e+07,3.2815239690000000e+09,4.0115111000000000e+08,8.2717530000000000e+06,3.9287935700000000e+08,6.4914825100000000e+08,2.4870310000000000e+08,4.0044515100000000e+08,4.3551363200000000e+09,4.0748484770000000e+09,4.9910571000000000e+07
"WATERFORD",1.5300000000000000e+02,1.5200000000000000e+02,1.4053363900000000e+09,8.0294799000000000e+08,4.7676580000000000e+07,0.0000000000000000e+00,5.8776000000000000e+06,2.3167832100000000e+09,4.4611705000000000e+07,2.2721715050000000e+09,1.4933517000000000e+08,1.4252800000000000e+06,1.4790989000000000e+08,7.6092728000000000e+08,2.2676953000000000e+07,7.3825032700000000e+08,3.2270456600000000e+09,3.1583317220000000e+09,5.4944650000000000e+07
"WATERTOWN",1.5400000000000000e+02,1.5300000000000000e+02,1.2330164500000000e+09,1.1706691000000000e+08,1.0334418000000000e+08,1.4017100000000000e+06,1.2152800000000000e+07,1.4674300000000000e+09,7.4292500000000000e+06,1.4600007500000000e+09,1.8195299200000000e+08,1.4197120000000000e+06,1.8053328000000000e+08,1.4693803700000000e+08,5.0447399000000000e+07,9.6490638000000000e+07,1.7963210290000000e+09,1.7370246680000000e+09,4.4795000000000000e+05
"WEST HARTFORD",1.5500000000000000e+02,1.5500000000000000e+02,4.4164076890000000e+09,7.6211834800000000e+08,7.6498330000000000e+07,5.1571800000000000e+06,8.4363231000000000e+07,5.3765046980000000e+09,1.8783597000000000e+07,5.3577211010000000e+09,4.1925507500000000e+08,4.4116000000000000e+06,4.1484347500000000e+08,2.1800566000000000e+08,4.4399760000000000e+07,1.7360590000000000e+08,6.0137654330000000e+09,5.9461704760000000e+09,3.1959920000000000e+07
"WEST HAVEN",1.5600000000000000e+02,1.5600000000000000e+02,1.9991054420000000e+09,2.9281910100000000e+08,7.3975384000000000e+07,8.1162200000000000e+06,1.1290705700000000e+08,2.5078842340000000e+09,2.3892734000000000e+07,2.4839915000000000e+09,2.6007310200000000e+08,1.0751990000000000e+07,2.4932111200000000e+08,1.3290515600000000e+08,1.2846760000000000e+07,1.2005839600000000e+08,2.9008624920000000e+09,2.8533710080000000e+09,2.0961030000000000e+07
"WESTBROOK",1.5700000000000000e+02,1.5400000000000000e+02,8.7557718200000000e+08,1.1444182000000000e+08,3.2844240000000000e+07,0.0000000000000000e+00,6.0750400000000000e+06,1.0716795920000000e+09,4.1682800000000000e+06,1.0675113120000000e+09,5.4890220000000000e+07,5.8738000000000000e+05,5.4302840000000000e+07,7.3989670000000000e+07,3.5606130000000000e+07,3.8383540000000000e+07,1.2005594820000000e+09,1.1601976920000000e+09,4.2741310000000000e+07
"WESTON",1.5800000000000000e+02,1.5700000000000000e+02,2.1755899400000000e+09,2.3510200000000000e+07,0.0000000000000000e+00,3.3600000000000000e+06,0.0000000000000000e+00,2.2025287400000000e+09,1.2949900000000000e+06,2.2012337500000000e+09,1.1771965900000000e+08,0.0000000000000000e+00,1.1771965900000000e+08,2.3085900000000000e+07,2.4524000000000000e+05,2.2840660000000000e+07,2.3433342990000000e+09,2.3417940690000000e+09,6.8600000000000000e+04
"WESTPORT",1.5900000000000000e+02,1.5800000000000000e+02,8.1357214920000000e+09,1.1779818600000000e+09,8.4246000000000000e+06,7.5809000000000000e+06,9.9158800000000000e+06,9.4811252020000000e+09,8.2780000000000000e+06,9.4728472020000000e+09,3.2408035300000000e+08,4.8635000000000000e+05,3.2359400300000000e+08,2.9434436100000000e+08,1.0969100000000000e+06,2.9324745100000000e+08,1.0099549916000000e+10,1.0089688656000000e+10,1.4150047000000000e+08
"WETHERSFIELD",1.6000000000000000e+02,1.5900000000000000e+02,1.6805845400000000e+09,2.0545309000000000e+08,1.8535600000000000e+07,4.0485000000000000e+06,6.1379200000000000e+07,1.9707411300000000e+09,9.3880000000000000e+06,1.9613531300000000e+09,1.8142281000000000e+08,3.2092700000000000e+06,1.7821354000000000e+08,7.7083840000000000e+07,3.2497800000000000e+06,7.3834060000000000e+07,2.2292477800000000e+09,2.2134007300000000e+09,7.4020000000000000e+05
"WILLINGTON",1.6100000000000000e+02,1.6000000000000000e+02,2.9623294000000000e+08,4.2364500000000000e+07,3.9391800000000000e+06,1.0808900000000000e+06,2.2705130000000000e+07,3.7970410000000000e+08,4.7350000000000000e+05,3.7923060000000000e+08,4.4109140000000000e+07,3.5430000000000000e+04,4.4073710000000000e+07,1.7552290000000000e+07,1.6997100000000000e+06,1.5852580000000000e+07,4.4136553000000000e+08,4.3915689000000000e+08,1.3381460000000000e+07
"WILTON",1.6200000000000000e+02,1.6100000000000000e+02,3.2303283300000000e+09,5.8974322000000000e+08,0.0000000000000000e+00,1.9966520000000000e+07,2.0658120000000000e+07,3.8961794800000000e+09,1.3155000000000000e+06,3.8948639800000000e+09,1.9911576000000000e+08,1.2744200000000000e+06,1.9784134000000000e+08,2.5735481000000000e+08,5.3869080000000000e+07,2.0348573000000000e+08,4.3526500500000000e+09,4.2961910500000000e+09,3.5483290000000000e+07
"WINCHESTER",1.6300000000000000e+02,1.6200000000000000e+02,4.9481295000000000e+08,5.3732400000000000e+07,1.5457960000000000e+07,3.3600000000000000e+04,1.5886850000000000e+07,5.9642198000000000e+08,2.4916320000000000e+06,5.9393034800000000e+08,6.9256445000000000e+07,1.0801900000000000e+06,6.8176255000000000e+07,5.0905077000000000e+07,2.0386093000000000e+07,3.0518984000000000e+07,7.1658350200000000e+08,6.9262558700000000e+08,1.6498220000000000e+07
"WINDHAM",1.6400000000000000e+02,1.6300000000000000e+02,4.5192888000000000e+08,1.3608832000000000e+08,3.6059580000000000e+07,1.4388200000000000e+06,2.3416830000000000e+07,7.1387925000000000e+08,9.9296610000000000e+06,7.0394958900000000e+08,9.9749800000000000e+07,4.7039900000000000e+06,9.5045810000000000e+07,1.1483110000000000e+08,3.5909390000000000e+07,7.8921710000000000e+07,9.2846015000000000e+08,8.7791710900000000e+08,6.4946820000000000e+07
"WINDSOR",1.6500000000000000e+02,1.6400000000000000e+02,1.4245820900000000e+09,4.3524083900000000e+08,4.1044081000000000e+08,2.3179800000000000e+06,1.6605260000000000e+07,2.3173580590000000e+09,1.0840742200000000e+08,2.2089506370000000e+09,2.0221046000000000e+08,2.1846800000000000e+06,2.0002578000000000e+08,4.9601619800000000e+08,5.5059312000000000e+07,4.4095688600000000e+08,3.0155847170000000e+09,2.8499333030000000e+09,2.8171080000000000e+07
"WINDSOR LOCKS",1.6600000000000000e+02,1.6500000000000000e+02,5.6214109000000000e+08,1.3254520100000000e+08,1.5200940000000000e+08,1.4360000000000000e+05,1.2232900000000000e+07,8.7700064400000000e+08,4.1553800000000000e+06,8.7284526400000000e+08,1.6140606000000000e+08,1.9059750000000000e+06,1.5950008500000000e+08,2.9964008400000000e+08,1.5469022600000000e+08,1.4494985800000000e+08,1.3380467880000000e+09,1.1772952070000000e+09,1.7928453000000000e+07
"WOLCOTT",1.6700000000000000e+02,1.6600000000000000e+02,1.0102834500000000e+09,4.5273630000000000e+07,3.0354840000000000e+07,3.0681800000000000e+06,6.8854000000000000e+06,1.1219654600000000e+09,5.3160000000000000e+06,1.1166494600000000e+09,1.2890625900000000e+08,1.4707600000000000e+06,1.2743549900000000e+08,4.1375478000000000e+07,1.4402450000000000e+07,2.6973028000000000e+07,1.2922471970000000e+09,1.2710579870000000e+09,2.6099960000000000e+07
"WOODBRIDGE",1.6800000000000000e+02,1.6700000000000000e+02,9.1480723000000000e+08,6.1526990000000000e+07,1.3045620000000000e+07,9.1929600000000000e+06,8.1949000000000000e+05,1.0150554900000000e+09,1.6745000000000000e+06,1.0133809900000000e+09,8.3160700000000000e+07,3.4210000000000000e+05,8.2818600000000000e+07,5.1331380000000000e+07,1.8147500000000000e+06,4.9516630000000000e+07,1.1495475700000000e+09,1.1457162200000000e+09,1.5663200000000000e+07
"WOODBURY",1.6900000000000000e+02,1.6800000000000000e+02,8.9667785000000000e+08,8.5363935000000000e+07,2.6424200000000000e+06,6.4620000000000000e+04,1.3112480000000000e+07,1.0247939650000000e+09,1.0609500000000000e+06,1.0237330150000000e+09,8.3959610000000000e+07,7.3971700000000000e+05,8.3219893000000000e+07,2.9811490000000000e+07,4.5491400000000000e+06,2.5262350000000000e+07,1.1385650650000000e+09,1.1322152580000000e+09,2.6932660000000000e+07
"WOODSTOCK",1.7000000000000000e+02,1.6900000000000000e+02,5.5041685800000000e+08,2.3351880000000000e+07,8.7443500000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,6.0277650800000000e+08,7.2803530000000000e+06,5.9549615500000000e+08,6.4284445000000000e+07,3.7090000000000000e+04,6.4247355000000000e+07,3.0162930000000000e+07,1.0491310000000000e+07,1.9671620000000000e+07,6.9722388300000000e+08,6.7941513000000000e+08,2.0263420000000000e+07
