"Town","FIPS","Year","Measure Type","Variable","Value"
"Norfolk","0900553470","SFY 2009-2010","Number","Gross Industrial Grand List",0
"North Branford","0900953890","SFY 2009-2010","Number","Gross Industrial Grand List",37831270
"North Canaan","0900554030","SFY 2009-2010","Number","Gross Industrial Grand List",30281470
"North Haven","0900954870","SFY 2009-2010","Number","Gross Industrial Grand List",229932110
"North Stonington","0901155500","SFY 2009-2010","Number","Gross Industrial Grand List",6551790
"Norwalk","0900156060","SFY 2009-2010","Number","Gross Industrial Grand List",207117330
"Norwich","0901156270","SFY 2009-2010","Number","Gross Industrial Grand List",62579000
"Old Lyme","0901157040","SFY 2009-2010","Number","Gross Industrial Grand List",896000
"Old Saybrook","0900757320","SFY 2009-2010","Number","Gross Industrial Grand List",21354200
"Orange","0900957600","SFY 2009-2010","Number","Gross Industrial Grand List",86691200
"Oxford","0900958300","SFY 2009-2010","Number","Gross Industrial Grand List",38969280
"Plainfield","0901559980","SFY 2009-2010","Number","Gross Industrial Grand List",73079200
"Plainville","0900360120","SFY 2009-2010","Number","Gross Industrial Grand List",77970480
"Plymouth","0900560750","SFY 2009-2010","Number","Gross Industrial Grand List",27211120
"Pomfret","0901561030","SFY 2009-2010","Number","Gross Industrial Grand List",9464100
"Portland","0900761800","SFY 2009-2010","Number","Gross Industrial Grand List",15115840
"Preston","0901162150","SFY 2009-2010","Number","Gross Industrial Grand List",2531300
"Prospect","0900962290","SFY 2009-2010","Number","Gross Industrial Grand List",11951672
"Putnam","0901562710","SFY 2009-2010","Number","Gross Industrial Grand List",40719100
"Redding","0900163480","SFY 2009-2010","Number","Gross Industrial Grand List",4273130
"Ridgefield","0900163970","SFY 2009-2010","Number","Gross Industrial Grand List",19737950
"Rocky Hill","0900365370","SFY 2009-2010","Number","Gross Industrial Grand List",133573470
"Roxbury","0900565930","SFY 2009-2010","Number","Gross Industrial Grand List",0
"Salem","0901166210","SFY 2009-2010","Number","Gross Industrial Grand List",1324730
"Salisbury","0900566420","SFY 2009-2010","Number","Gross Industrial Grand List",1309830
"Scotland","0901567400","SFY 2009-2010","Number","Gross Industrial Grand List",339210
"Seymour","0900967610","SFY 2009-2010","Number","Gross Industrial Grand List",42171220
"Sharon","0900567960","SFY 2009-2010","Number","Gross Industrial Grand List",0
"Shelton","0900168170","SFY 2009-2010","Number","Gross Industrial Grand List",175091500
"Sherman","0900168310","SFY 2009-2010","Number","Gross Industrial Grand List",0
"Simsbury","0900368940","SFY 2009-2010","Number","Gross Industrial Grand List",11144670
"Somers","0901369220","SFY 2009-2010","Number","Gross Industrial Grand List",5958700
"South Windsor","0900371390","SFY 2009-2010","Number","Gross Industrial Grand List",250568730
"Southbury","0900969640","SFY 2009-2010","Number","Gross Industrial Grand List",12448380
"Southington","0900370550","SFY 2009-2010","Number","Gross Industrial Grand List",106721885
"Sprague","0901171670","SFY 2009-2010","Number","Gross Industrial Grand List",0
"Stafford","0901372090","SFY 2009-2010","Number","Gross Industrial Grand List",17977370
"Stamford","0900173070","SFY 2009-2010","Number","Gross Industrial Grand List",871392680
"Sterling","0901573420","SFY 2009-2010","Number","Gross Industrial Grand List",1895420
"Stonington","0901173770","SFY 2009-2010","Number","Gross Industrial Grand List",33226300
"Stratford","0900174190","SFY 2009-2010","Number","Gross Industrial Grand List",272757450
"Suffield","0900374540","SFY 2009-2010","Number","Gross Industrial Grand List",45033450
"Thomaston","0900575730","SFY 2009-2010","Number","Gross Industrial Grand List",33804470
"Thompson","0901575870","SFY 2009-2010","Number","Gross Industrial Grand List",7417700
"Tolland","0901376290","SFY 2009-2010","Number","Gross Industrial Grand List",21046600
"Torrington","0900576570","SFY 2009-2010","Number","Gross Industrial Grand List",74628090
"Trumbull","0900177200","SFY 2009-2010","Number","Gross Industrial Grand List",146893000
"Union","0901377830","SFY 2009-2010","Number","Gross Industrial Grand List",483980
"Vernon","0901378250","SFY 2009-2010","Number","Gross Industrial Grand List",22342630
"Voluntown","0901178600","SFY 2009-2010","Number","Gross Industrial Grand List",57680
"Wallingford","0900978740","SFY 2009-2010","Number","Gross Industrial Grand List",254120750
"Warren","0900579510","SFY 2009-2010","Number","Gross Industrial Grand List",0
"Washington","0900579720","SFY 2009-2010","Number","Gross Industrial Grand List",809960
"Waterbury","0900980070","SFY 2009-2010","Number","Gross Industrial Grand List",134266690
"Waterford","0901180280","SFY 2009-2010","Number","Gross Industrial Grand List",46088370
"Watertown","0900580490","SFY 2009-2010","Number","Gross Industrial Grand List",111382500
"West Hartford","0900382590","SFY 2009-2010","Number","Gross Industrial Grand List",67272000
"West Haven","0900982870","SFY 2009-2010","Number","Gross Industrial Grand List",91232120
"Westbrook","0900781680","SFY 2009-2010","Number","Gross Industrial Grand List",37317690
"Weston","0900183430","SFY 2009-2010","Number","Gross Industrial Grand List",0
"Westport","0900183500","SFY 2009-2010","Number","Gross Industrial Grand List",11316600
"Wethersfield","0900384900","SFY 2009-2010","Number","Gross Industrial Grand List",20389700
"Willington","0901385950","SFY 2009-2010","Number","Gross Industrial Grand List",4477700
"Wilton","0900186370","SFY 2009-2010","Number","Gross Industrial Grand List",0
"Winchester","0900586440","SFY 2009-2010","Number","Gross Industrial Grand List",16806580
"Windham","0901586790","SFY 2009-2010","Number","Gross Industrial Grand List",35668100
"Windsor","0900387000","SFY 2009-2010","Number","Gross Industrial Grand List",356621090
"Windsor Locks","0900387070","SFY 2009-2010","Number","Gross Industrial Grand List",159435200
"Wolcott","0900987560","SFY 2009-2010","Number","Gross Industrial Grand List",30675600
"Woodbridge","0900987700","SFY 2009-2010","Number","Gross Industrial Grand List",11744980
"Woodbury","0900587910","SFY 2009-2010","Number","Gross Industrial Grand List",2644850
"Woodstock","0901588190","SFY 2009-2010","Number","Gross Industrial Grand List",8631800
"Andover","0901301080","SFY 2009-2010","Number","Gross Residential Grand List",231403370
"Ansonia","0900901220","SFY 2009-2010","Number","Gross Residential Grand List",900241500
"Ashford","0901501430","SFY 2009-2010","Number","Gross Residential Grand List",265479350
"Avon","0900302060","SFY 2009-2010","Number","Gross Residential Grand List",2060691030
"Barkhamsted","0900502760","SFY 2009-2010","Number","Gross Residential Grand List",274756090
"Beacon Falls","0900903250","SFY 2009-2010","Number","Gross Residential Grand List",415021280
"Berlin","0900304300","SFY 2009-2010","Number","Gross Residential Grand List",1484613290
"Bethany","0900904580","SFY 2009-2010","Number","Gross Residential Grand List",515350890
"Bethel","0900104720","SFY 2009-2010","Number","Gross Residential Grand List",1635231830
"Bethlehem","0900504930","SFY 2009-2010","Number","Gross Residential Grand List",328311600
"Bloomfield","0900305910","SFY 2009-2010","Number","Gross Residential Grand List",987701397
"Bolton","0901306260","SFY 2009-2010","Number","Gross Residential Grand List",387459450
"Bozrah","0901106820","SFY 2009-2010","Number","Gross Residential Grand List",162506960
"Branford","0900907310","SFY 2009-2010","Number","Gross Residential Grand List",2520182210
"Bridgeport","0900108070","SFY 2009-2010","Number","Gross Residential Grand List",4088034256
"Bridgewater","0900508210","SFY 2009-2010","Number","Gross Residential Grand List",364156222
"Bristol","0900308490","SFY 2009-2010","Number","Gross Residential Grand List",2842718530
"Brookfield","0900108980","SFY 2009-2010","Number","Gross Residential Grand List",1938007805
"Brooklyn","0901509190","SFY 2009-2010","Number","Gross Residential Grand List",383293510
"Burlington","0900310100","SFY 2009-2010","Number","Gross Residential Grand List",766290570
"Canaan","0900510940","SFY 2009-2010","Number","Gross Residential Grand List",119041450
"Canterbury","0901512130","SFY 2009-2010","Number","Gross Residential Grand List",286491200
"Canton","0900312270","SFY 2009-2010","Number","Gross Residential Grand List",848835580
"Chaplin","0901513810","SFY 2009-2010","Number","Gross Residential Grand List",137441520
"Cheshire","0900914160","SFY 2009-2010","Number","Gross Residential Grand List",2094830970
"Chester","0900714300","SFY 2009-2010","Number","Gross Residential Grand List",363495000
"Clinton","0900715350","SFY 2009-2010","Number","Gross Residential Grand List",1304883660
"Colchester","0901115910","SFY 2009-2010","Number","Gross Residential Grand List",967153850
"Colebrook","0900516050","SFY 2009-2010","Number","Gross Residential Grand List",155470000
"Columbia","0901316400","SFY 2009-2010","Number","Gross Residential Grand List",441894940
"Cornwall","0900517240","SFY 2009-2010","Number","Gross Residential Grand List",311958780
"Coventry","0901317800","SFY 2009-2010","Number","Gross Residential Grand List",721780560
"Cromwell","0900718080","SFY 2009-2010","Number","Gross Residential Grand List",950756825
"Danbury","0900118500","SFY 2009-2010","Number","Gross Residential Grand List",5326106500
"Darien","0900118850","SFY 2009-2010","Number","Gross Residential Grand List",5738476380
"Deep River","0900719130","SFY 2009-2010","Number","Gross Residential Grand List",411818330
"Derby","0900919550","SFY 2009-2010","Number","Gross Residential Grand List",634760620
"Durham","0900720810","SFY 2009-2010","Number","Gross Residential Grand List",562751929
"East Granby","0900322070","SFY 2009-2010","Number","Gross Residential Grand List",375721000
"East Haddam","0900722280","SFY 2009-2010","Number","Gross Residential Grand List",814990440
"East Hampton","0900722490","SFY 2009-2010","Number","Gross Residential Grand List",927426410
"East Hartford","0900322630","SFY 2009-2010","Number","Gross Residential Grand List",1868223690
"East Haven","0900922910","SFY 2009-2010","Number","Gross Residential Grand List",1724724518
"East Lyme","0901123400","SFY 2009-2010","Number","Gross Residential Grand List",1905275326
"East Windsor","0900324800","SFY 2009-2010","Number","Gross Residential Grand List",599868160
"Eastford","0901521860","SFY 2009-2010","Number","Gross Residential Grand List",125649850
"Easton","0900123890","SFY 2009-2010","Number","Gross Residential Grand List",1532015580
"Ellington","0901325360","SFY 2009-2010","Number","Gross Residential Grand List",967075150
"Enfield","0900325990","SFY 2009-2010","Number","Gross Residential Grand List",2105310040
"Essex","0900726270","SFY 2009-2010","Number","Gross Residential Grand List",870534050
"Fairfield","0900126620","SFY 2009-2010","Number","Gross Residential Grand List",10171061990
"Farmington","0900327600","SFY 2009-2010","Number","Gross Residential Grand List",2424398167
"Franklin","0901129910","SFY 2009-2010","Number","Gross Residential Grand List",128274200
"Glastonbury","0900331240","SFY 2009-2010","Number","Gross Residential Grand List",3141242420
"Goshen","0900532290","SFY 2009-2010","Number","Gross Residential Grand List",496391730
"Granby","0900332640","SFY 2009-2010","Number","Gross Residential Grand List",811817280
"Greenwich","0900133620","SFY 2009-2010","Number","Gross Residential Grand List",27445786200
"Griswold","0901133900","SFY 2009-2010","Number","Gross Residential Grand List",651486081
"Groton","0901134250","SFY 2009-2010","Number","Gross Residential Grand List",2345563210
"Guilford","0900934950","SFY 2009-2010","Number","Gross Residential Grand List",2972600333
"Haddam","0900735230","SFY 2009-2010","Number","Gross Residential Grand List",686835760
"Hamden","0900935650","SFY 2009-2010","Number","Gross Residential Grand List",3172791192
"Hampton","0901536000","SFY 2009-2010","Number","Gross Residential Grand List",127099490
"Hartford","0900337070","SFY 2009-2010","Number","Gross Residential Grand List",908535761
"Hartland","0900337140","SFY 2009-2010","Number","Gross Residential Grand List",150307680
"Harwinton","0900537280","SFY 2009-2010","Number","Gross Residential Grand List",444900507
"Hebron","0901337910","SFY 2009-2010","Number","Gross Residential Grand List",741603320
"Kent","0900540290","SFY 2009-2010","Number","Gross Residential Grand List",513239600
"Killingly","0901540500","SFY 2009-2010","Number","Gross Residential Grand List",783919192
"Killingworth","0900740710","SFY 2009-2010","Number","Gross Residential Grand List",718708588
"Lebanon","0901142390","SFY 2009-2010","Number","Gross Residential Grand List",539719510
"Ledyard","0901142600","SFY 2009-2010","Number","Gross Residential Grand List",935724084
"Lisbon","0901143230","SFY 2009-2010","Number","Gross Residential Grand List",263164180
"Litchfield","0900543370","SFY 2009-2010","Number","Gross Residential Grand List",848329940
"Lyme","0901144210","SFY 2009-2010","Number","Gross Residential Grand List",544768143
"Madison","0900944560","SFY 2009-2010","Number","Gross Residential Grand List",3024124010
"Manchester","0900344700","SFY 2009-2010","Number","Gross Residential Grand List",2451988800
"Mansfield","0901344910","SFY 2009-2010","Number","Gross Residential Grand List",712378920
"Marlborough","0900345820","SFY 2009-2010","Number","Gross Residential Grand List",534568940
"Meriden","0900946520","SFY 2009-2010","Number","Gross Residential Grand List",2403832560
"Middlebury","0900946940","SFY 2009-2010","Number","Gross Residential Grand List",810109000
"Middlefield","0900747080","SFY 2009-2010","Number","Gross Residential Grand List",359734900
"Middletown","0900747360","SFY 2009-2010","Number","Gross Residential Grand List",2037735830
"Milford","0900947535","SFY 2009-2010","Number","Gross Residential Grand List",5208001739
"Monroe","0900148620","SFY 2009-2010","Number","Gross Residential Grand List",1678449336
"Montville","0901148900","SFY 2009-2010","Number","Gross Residential Grand List",1053460722
"Morris","0900549460","SFY 2009-2010","Number","Gross Residential Grand List",290031520
"Naugatuck","0900949950","SFY 2009-2010","Number","Gross Residential Grand List",1500260130
"New Britain","0900350440","SFY 2009-2010","Number","Gross Residential Grand List",1861929325
"New Canaan","0900150580","SFY 2009-2010","Number","Gross Residential Grand List",7306518240
"New Fairfield","0900150860","SFY 2009-2010","Number","Gross Residential Grand List",1685047440
"New Hartford","0900551350","SFY 2009-2010","Number","Gross Residential Grand List",556920315
"New Haven","0900952070","SFY 2009-2010","Number","Gross Residential Grand List",3437114420
"New London","0901152350","SFY 2009-2010","Number","Gross Residential Grand List",837033063
"New Milford","0900552630","SFY 2009-2010","Number","Gross Residential Grand List",2236806140
"Newington","0900352140","SFY 2009-2010","Number","Gross Residential Grand List",1751987820
"Newtown","0900152980","SFY 2009-2010","Number","Gross Residential Grand List",3238349323
"Norfolk","0900553470","SFY 2009-2010","Number","Gross Residential Grand List",220571540
"North Branford","0900953890","SFY 2009-2010","Number","Gross Residential Grand List",1004160212
"North Canaan","0900554030","SFY 2009-2010","Number","Gross Residential Grand List",177674710
"North Haven","0900954870","SFY 2009-2010","Number","Gross Residential Grand List",1910379859
"North Stonington","0901155500","SFY 2009-2010","Number","Gross Residential Grand List",450614010
"Norwalk","0900156060","SFY 2009-2010","Number","Gross Residential Grand List",8618631532
"Norwich","0901156270","SFY 2009-2010","Number","Gross Residential Grand List",1493293437
"Old Lyme","0901157040","SFY 2009-2010","Number","Gross Residential Grand List",1310128497
"Old Saybrook","0900757320","SFY 2009-2010","Number","Gross Residential Grand List",2062924300
"Orange","0900957600","SFY 2009-2010","Number","Gross Residential Grand List",1485485500
"Oxford","0900958300","SFY 2009-2010","Number","Gross Residential Grand List",1178317855
"Plainfield","0901559980","SFY 2009-2010","Number","Gross Residential Grand List",650225660
"Plainville","0900360120","SFY 2009-2010","Number","Gross Residential Grand List",884622200
"Plymouth","0900560750","SFY 2009-2010","Number","Gross Residential Grand List",615867597
"Pomfret","0901561030","SFY 2009-2010","Number","Gross Residential Grand List",275946120
"Portland","0900761800","SFY 2009-2010","Number","Gross Residential Grand List",641697980
"Preston","0901162150","SFY 2009-2010","Number","Gross Residential Grand List",348214320
"Prospect","0900962290","SFY 2009-2010","Number","Gross Residential Grand List",667447125
"Putnam","0901562710","SFY 2009-2010","Number","Gross Residential Grand List",359824500
"Redding","0900163480","SFY 2009-2010","Number","Gross Residential Grand List",1629826840
"Ridgefield","0900163970","SFY 2009-2010","Number","Gross Residential Grand List",4554355376
"Rocky Hill","0900365370","SFY 2009-2010","Number","Gross Residential Grand List",1290057889
"Roxbury","0900565930","SFY 2009-2010","Number","Gross Residential Grand List",644485087
"Salem","0901166210","SFY 2009-2010","Number","Gross Residential Grand List",354381420
"Salisbury","0900566420","SFY 2009-2010","Number","Gross Residential Grand List",837564110
"Scotland","0901567400","SFY 2009-2010","Number","Gross Residential Grand List",109596610
"Seymour","0900967610","SFY 2009-2010","Number","Gross Residential Grand List",1056233290
"Sharon","0900567960","SFY 2009-2010","Number","Gross Residential Grand List",690084300
"Shelton","0900168170","SFY 2009-2010","Number","Gross Residential Grand List",3649751880
"Sherman","0900168310","SFY 2009-2010","Number","Gross Residential Grand List",675065400
"Simsbury","0900368940","SFY 2009-2010","Number","Gross Residential Grand List",1980601570
"Somers","0901369220","SFY 2009-2010","Number","Gross Residential Grand List",650901863
"South Windsor","0900371390","SFY 2009-2010","Number","Gross Residential Grand List",1861778500
"Southbury","0900969640","SFY 2009-2010","Number","Gross Residential Grand List",1983631221
"Southington","0900370550","SFY 2009-2010","Number","Gross Residential Grand List",2888318251
"Sprague","0901171670","SFY 2009-2010","Number","Gross Residential Grand List",123594700
"Stafford","0901372090","SFY 2009-2010","Number","Gross Residential Grand List",574583410
"Stamford","0900173070","SFY 2009-2010","Number","Gross Residential Grand List",14221515980
"Sterling","0901573420","SFY 2009-2010","Number","Gross Residential Grand List",217651500
"Stonington","0901173770","SFY 2009-2010","Number","Gross Residential Grand List",2344074300
"Stratford","0900174190","SFY 2009-2010","Number","Gross Residential Grand List",3366230619
"Suffield","0900374540","SFY 2009-2010","Number","Gross Residential Grand List",1123113430
"Thomaston","0900575730","SFY 2009-2010","Number","Gross Residential Grand List",447040027
"Thompson","0901575870","SFY 2009-2010","Number","Gross Residential Grand List",484610240
"Tolland","0901376290","SFY 2009-2010","Number","Gross Residential Grand List",1010452510
"Torrington","0900576570","SFY 2009-2010","Number","Gross Residential Grand List",1292693050
"Trumbull","0900177200","SFY 2009-2010","Number","Gross Residential Grand List",3923119800
"Union","0901377830","SFY 2009-2010","Number","Gross Residential Grand List",73678240
"Vernon","0901378250","SFY 2009-2010","Number","Gross Residential Grand List",1254849860
"Voluntown","0901178600","SFY 2009-2010","Number","Gross Residential Grand List",176091449
"Wallingford","0900978740","SFY 2009-2010","Number","Gross Residential Grand List",2785026223
"Warren","0900579510","SFY 2009-2010","Number","Gross Residential Grand List",292450500
"Washington","0900579720","SFY 2009-2010","Number","Gross Residential Grand List",944230180
"Waterbury","0900980070","SFY 2009-2010","Number","Gross Residential Grand List",3068619690
"Waterford","0901180280","SFY 2009-2010","Number","Gross Residential Grand List",1843240560
"Watertown","0900580490","SFY 2009-2010","Number","Gross Residential Grand List",1440894270
"West Hartford","0900382590","SFY 2009-2010","Number","Gross Residential Grand List",4670106600
"West Haven","0900982870","SFY 2009-2010","Number","Gross Residential Grand List",2223055922
"Westbrook","0900781680","SFY 2009-2010","Number","Gross Residential Grand List",1031400453
"Weston","0900183430","SFY 2009-2010","Number","Gross Residential Grand List",2463251500
"Westport","0900183500","SFY 2009-2010","Number","Gross Residential Grand List",8789034831
"Wethersfield","0900384900","SFY 2009-2010","Number","Gross Residential Grand List",1796974640
"Willington","0901385950","SFY 2009-2010","Number","Gross Residential Grand List",325528330
"Wilton","0900186370","SFY 2009-2010","Number","Gross Residential Grand List",3929519940
"Winchester","0900586440","SFY 2009-2010","Number","Gross Residential Grand List",586212085
"Windham","0901586790","SFY 2009-2010","Number","Gross Residential Grand List",531736235
"Windsor","0900387000","SFY 2009-2010","Number","Gross Residential Grand List",1608924100
"Windsor Locks","0900387070","SFY 2009-2010","Number","Gross Residential Grand List",634024140
"Wolcott","0900987560","SFY 2009-2010","Number","Gross Residential Grand List",1125276210
"Woodbridge","0900987700","SFY 2009-2010","Number","Gross Residential Grand List",1025965220
"Woodbury","0900587910","SFY 2009-2010","Number","Gross Residential Grand List",974016170
"Woodstock","0901588190","SFY 2009-2010","Number","Gross Residential Grand List",651158050
"Andover","0901301080","SFY 2009-2010","Number","Net Grand List",273376069
"Ansonia","0900901220","SFY 2009-2010","Number","Net Grand List",1164802258
"Ashford","0901501430","SFY 2009-2010","Number","Net Grand List",338733226
"Avon","0900302060","SFY 2009-2010","Number","Net Grand List",2605892030
"Barkhamsted","0900502760","SFY 2009-2010","Number","Net Grand List",367111492
"Beacon Falls","0900903250","SFY 2009-2010","Number","Net Grand List",525195140
"Berlin","0900304300","SFY 2009-2010","Number","Net Grand List",2246374363
"Bethany","0900904580","SFY 2009-2010","Number","Net Grand List",616703798
"Bethel","0900104720","SFY 2009-2010","Number","Net Grand List",2287532530
"Bethlehem","0900504930","SFY 2009-2010","Number","Net Grand List",398161162
"Bloomfield","0900305910","SFY 2009-2010","Number","Net Grand List",1755693878
"Bolton","0901306260","SFY 2009-2010","Number","Net Grand List",467097785
"Bozrah","0901106820","SFY 2009-2010","Number","Net Grand List",243606880
"Branford","0900907310","SFY 2009-2010","Number","Net Grand List",3329767016
"Bridgeport","0900108070","SFY 2009-2010","Number","Net Grand List",6741299992
"Bridgewater","0900508210","SFY 2009-2010","Number","Net Grand List",413262998
"Bristol","0900308490","SFY 2009-2010","Number","Net Grand List",4244138020
"Brookfield","0900108980","SFY 2009-2010","Number","Net Grand List",2565298098
"Brooklyn","0901509190","SFY 2009-2010","Number","Net Grand List",510468050
"Burlington","0900310100","SFY 2009-2010","Number","Net Grand List",909935083
"Canaan","0900510940","SFY 2009-2010","Number","Net Grand List",186286162
"Canterbury","0901512130","SFY 2009-2010","Number","Net Grand List",355207211
"Canton","0900312270","SFY 2009-2010","Number","Net Grand List",1111056805
"Chaplin","0901513810","SFY 2009-2010","Number","Net Grand List",169562995
"Cheshire","0900914160","SFY 2009-2010","Number","Net Grand List",2825089390
"Chester","0900714300","SFY 2009-2010","Number","Net Grand List",498965018
"Clinton","0900715350","SFY 2009-2010","Number","Net Grand List",1653337779
"Colchester","0901115910","SFY 2009-2010","Number","Net Grand List",1268302215
"Colebrook","0900516050","SFY 2009-2010","Number","Net Grand List",185599495
"Columbia","0901316400","SFY 2009-2010","Number","Net Grand List",526321858
"Cornwall","0900517240","SFY 2009-2010","Number","Net Grand List",452781370
"Coventry","0901317800","SFY 2009-2010","Number","Net Grand List",858198386
"Cromwell","0900718080","SFY 2009-2010","Number","Net Grand List",1359256874
"Danbury","0900118500","SFY 2009-2010","Number","Net Grand List",7142185313
"Darien","0900118850","SFY 2009-2010","Number","Net Grand List",6602119755
"Deep River","0900719130","SFY 2009-2010","Number","Net Grand List",514812686
"Derby","0900919550","SFY 2009-2010","Number","Net Grand List",908981968
"Durham","0900720810","SFY 2009-2010","Number","Net Grand List",780169188
"East Granby","0900322070","SFY 2009-2010","Number","Net Grand List",548558924
"East Haddam","0900722280","SFY 2009-2010","Number","Net Grand List",973292598
"East Hampton","0900722490","SFY 2009-2010","Number","Net Grand List",1141056140
"East Hartford","0900322630","SFY 2009-2010","Number","Net Grand List",3107157886
"East Haven","0900922910","SFY 2009-2010","Number","Net Grand List",2240900844
"East Lyme","0901123400","SFY 2009-2010","Number","Net Grand List",2295022670
"East Windsor","0900324800","SFY 2009-2010","Number","Net Grand List",1076912916
"Eastford","0901521860","SFY 2009-2010","Number","Net Grand List",158275457
"Easton","0900123890","SFY 2009-2010","Number","Net Grand List",1662884678
"Ellington","0901325360","SFY 2009-2010","Number","Net Grand List",1244714589
"Enfield","0900325990","SFY 2009-2010","Number","Net Grand List",3166524090
"Essex","0900726270","SFY 2009-2010","Number","Net Grand List",1113486769
"Fairfield","0900126620","SFY 2009-2010","Number","Net Grand List",11932514731
"Farmington","0900327600","SFY 2009-2010","Number","Net Grand List",3676303178
"Franklin","0901129910","SFY 2009-2010","Number","Net Grand List",208012753
"Glastonbury","0900331240","SFY 2009-2010","Number","Net Grand List",4105519780
"Goshen","0900532290","SFY 2009-2010","Number","Net Grand List",601286304
"Granby","0900332640","SFY 2009-2010","Number","Net Grand List",1042797363
"Greenwich","0900133620","SFY 2009-2010","Number","Net Grand List",34135985844
"Griswold","0901133900","SFY 2009-2010","Number","Net Grand List",811623913
"Groton","0901134250","SFY 2009-2010","Number","Net Grand List",4118982177
"Guilford","0900934950","SFY 2009-2010","Number","Net Grand List",3458303405
"Haddam","0900735230","SFY 2009-2010","Number","Net Grand List",886795002
"Hamden","0900935650","SFY 2009-2010","Number","Net Grand List",4311938827
"Hampton","0901536000","SFY 2009-2010","Number","Net Grand List",152670154
"Hartford","0900337070","SFY 2009-2010","Number","Net Grand List",3471479869
"Hartland","0900337140","SFY 2009-2010","Number","Net Grand List",194386080
"Harwinton","0900537280","SFY 2009-2010","Number","Net Grand List",554661230
"Hebron","0901337910","SFY 2009-2010","Number","Net Grand List",855732850
"Kent","0900540290","SFY 2009-2010","Number","Net Grand List",651748430
"Killingly","0901540500","SFY 2009-2010","Number","Net Grand List",1296895370
"Killingworth","0900740710","SFY 2009-2010","Number","Net Grand List",808160971
"Lebanon","0901142390","SFY 2009-2010","Number","Net Grand List",652218798
"Ledyard","0901142600","SFY 2009-2010","Number","Net Grand List",1178301472
"Lisbon","0901143230","SFY 2009-2010","Number","Net Grand List",393450533
"Litchfield","0900543370","SFY 2009-2010","Number","Net Grand List",1089997487
"Lyme","0901144210","SFY 2009-2010","Number","Net Grand List",602060440
"Madison","0900944560","SFY 2009-2010","Number","Net Grand List",3418584858
"Manchester","0900344700","SFY 2009-2010","Number","Net Grand List",4267835885
"Mansfield","0901344910","SFY 2009-2010","Number","Net Grand List",926340907
"Marlborough","0900345820","SFY 2009-2010","Number","Net Grand List",621728229
"Meriden","0900946520","SFY 2009-2010","Number","Net Grand List",3634871611
"Middlebury","0900946940","SFY 2009-2010","Number","Net Grand List",1073349050
"Middlefield","0900747080","SFY 2009-2010","Number","Net Grand List",448088334
"Middletown","0900747360","SFY 2009-2010","Number","Net Grand List",3502729129
"Milford","0900947535","SFY 2009-2010","Number","Net Grand List",3321676305
"Monroe","0900148620","SFY 2009-2010","Number","Net Grand List",2118469134
"Montville","0901148900","SFY 2009-2010","Number","Net Grand List",1501524675
"Morris","0900549460","SFY 2009-2010","Number","Net Grand List",345781130
"Naugatuck","0900949950","SFY 2009-2010","Number","Net Grand List",2009712850
"New Britain","0900350440","SFY 2009-2010","Number","Net Grand List",2920850373
"New Canaan","0900150580","SFY 2009-2010","Number","Net Grand List",8141691460
"New Fairfield","0900150860","SFY 2009-2010","Number","Net Grand List",1838553506
"New Hartford","0900551350","SFY 2009-2010","Number","Net Grand List",697343191
"New Haven","0900952070","SFY 2009-2010","Number","Net Grand List",5354718975
"New London","0901152350","SFY 2009-2010","Number","Net Grand List",1545631295
"New Milford","0900552630","SFY 2009-2010","Number","Net Grand List",3035802015
"Newington","0900352140","SFY 2009-2010","Number","Net Grand List",2645387187
"Newtown","0900152980","SFY 2009-2010","Number","Net Grand List",3911851782
"Norfolk","0900553470","SFY 2009-2010","Number","Net Grand List",309576220
"North Branford","0900953890","SFY 2009-2010","Number","Net Grand List",1295267782
"North Canaan","0900554030","SFY 2009-2010","Number","Net Grand List",345345110
"North Haven","0900954870","SFY 2009-2010","Number","Net Grand List",2883416131
"North Stonington","0901155500","SFY 2009-2010","Number","Net Grand List",623094839
"Norwalk","0900156060","SFY 2009-2010","Number","Net Grand List",12600003768
"Norwich","0901156270","SFY 2009-2010","Number","Net Grand List",2361536974
"Old Lyme","0901157040","SFY 2009-2010","Number","Net Grand List",1500431070
"Old Saybrook","0900757320","SFY 2009-2010","Number","Net Grand List",2540876784
"Orange","0900957600","SFY 2009-2010","Number","Net Grand List",1751395840
"Oxford","0900958300","SFY 2009-2010","Number","Net Grand List",1406036705
"Plainfield","0901559980","SFY 2009-2010","Number","Net Grand List",1008698320
"Plainville","0900360120","SFY 2009-2010","Number","Net Grand List",1392246260
"Plymouth","0900560750","SFY 2009-2010","Number","Net Grand List",817521852
"Pomfret","0901561030","SFY 2009-2010","Number","Net Grand List",345141425
"Portland","0900761800","SFY 2009-2010","Number","Net Grand List",842814813
"Preston","0901162150","SFY 2009-2010","Number","Net Grand List",445915217
"Prospect","0900962290","SFY 2009-2010","Number","Net Grand List",806131613
"Putnam","0901562710","SFY 2009-2010","Number","Net Grand List",622418305
"Redding","0900163480","SFY 2009-2010","Number","Net Grand List",1980688530
"Ridgefield","0900163970","SFY 2009-2010","Number","Net Grand List",5492978350
"Rocky Hill","0900365370","SFY 2009-2010","Number","Net Grand List",2202202012
"Roxbury","0900565930","SFY 2009-2010","Number","Net Grand List",736941500
"Salem","0901166210","SFY 2009-2010","Number","Net Grand List",429812328
