"Town","FIPS","Year","Measure Type","Variable","Value"
"Brookfield","0900108980","SFY 2009-2010","Number","Gross Residential Grand List",1938007805
"Brookfield","0900108980","SFY 2009-2010","Number","Net Grand List",2565298098
"Brookfield","0900108980","SFY 2009-2010","Number","Total Gross Grand List",2500241805
"Brookfield","0900108980","SFY 2009-2010","Percent","Commercial and Industrial Share of Total Net Grand List",13.97
"Brookfield","0900108980","SFY 2009-2010","Percent","Equalized Net Grand List per Capita as Percent of State Average",131.76
"Brookfield","0900108980","SFY 2010-2011","Mill Rate","Actual Mill Rate",19.47
"Brookfield","0900108980","SFY 2010-2011","Mill Rate","Equalized Mill Rate",15.1
"Brookfield","0900108980","SFY 2010-2011","Number","Equalized Net Grand List",3315269259.47
"Brookfield","0900108980","SFY 2010-2011","Number","Equalized Net Grand List per Capita",199511
"Brookfield","0900108980","SFY 2010-2011","Number","Gross Commercial Grand List",248637240
"Brookfield","0900108980","SFY 2010-2011","Number","Gross Industrial Grand List",110528330
"Brookfield","0900108980","SFY 2010-2011","Number","Gross Residential Grand List",1944726605
"Brookfield","0900108980","SFY 2010-2011","Number","Net Grand List",2593626678
"Brookfield","0900108980","SFY 2010-2011","Number","Total Gross Grand List",-1919342729
"Brookfield","0900108980","SFY 2010-2011","Percent","Commercial and Industrial Share of Total Net Grand List",13.85
"Brookfield","0900108980","SFY 2010-2011","Percent","Equalized Net Grand List per Capita as Percent of State Average",132.99
"Brookfield","0900108980","SFY 2011-2012","Mill Rate","Actual Mill Rate",19.94
"Brookfield","0900108980","SFY 2011-2012","Mill Rate","Equalized Mill Rate",16.59
"Brookfield","0900108980","SFY 2011-2012","Number","Equalized Net Grand List",3119479688.21
"Brookfield","0900108980","SFY 2011-2012","Number","Equalized Net Grand List per Capita",185871
"Brookfield","0900108980","SFY 2011-2012","Number","Gross Commercial Grand List",245862530
"Brookfield","0900108980","SFY 2011-2012","Number","Gross Industrial Grand List",110787470
"Brookfield","0900108980","SFY 2011-2012","Number","Gross Residential Grand List",1952200965
"Brookfield","0900108980","SFY 2011-2012","Number","Net Grand List",2615921837
"Brookfield","0900108980","SFY 2011-2012","Number","Total Gross Grand List",-1901283124
"Brookfield","0900108980","SFY 2011-2012","Percent","Commercial and Industrial Share of Total Net Grand List",13.63
"Brookfield","0900108980","SFY 2011-2012","Percent","Equalized Net Grand List per Capita as Percent of State Average",128.88
"Brookfield","0900108980","SFY 2012-2013","Mill Rate","Actual Mill Rate",24.54
"Brookfield","0900108980","SFY 2012-2013","Mill Rate","Equalized Mill Rate",17.05
"Brookfield","0900108980","SFY 2012-2013","Number","Equalized Net Grand List",3101025712.86
"Brookfield","0900108980","SFY 2012-2013","Number","Equalized Net Grand List per Capita",183928
"Brookfield","0900108980","SFY 2012-2013","Number","Gross Commercial Grand List",236978050
"Brookfield","0900108980","SFY 2012-2013","Number","Gross Industrial Grand List",80278010
"Brookfield","0900108980","SFY 2012-2013","Number","Gross Residential Grand List",1551140266
"Brookfield","0900108980","SFY 2012-2013","Number","Net Grand List",2170169449
"Brookfield","0900108980","SFY 2012-2013","Number","Total Gross Grand List",2185049919
"Brookfield","0900108980","SFY 2012-2013","Percent","Commercial and Industrial Share of Total Net Grand List",14.62
"Brookfield","0900108980","SFY 2012-2013","Percent","Equalized Net Grand List per Capita as Percent of State Average",130.04
"Brookfield","0900108980","SFY 2013-2014","Mill Rate","Actual Mill Rate",25.4
"Brookfield","0900108980","SFY 2013-2014","Mill Rate","Equalized Mill Rate",17.29
"Brookfield","0900108980","SFY 2013-2014","Number","Equalized Net Grand List",3191616522.99
"Brookfield","0900108980","SFY 2013-2014","Number","Equalized Net Grand List per Capita",187137
"Brookfield","0900108980","SFY 2013-2014","Number","Gross Commercial Grand List",243925130
"Brookfield","0900108980","SFY 2013-2014","Number","Gross Industrial Grand List",80253360
"Brookfield","0900108980","SFY 2013-2014","Number","Gross Residential Grand List",1558058000
"Brookfield","0900108980","SFY 2013-2014","Number","Net Grand List",2181612178
"Brookfield","0900108980","SFY 2013-2014","Number","Total Gross Grand List",2201852892
"Brookfield","0900108980","SFY 2013-2014","Percent","Commercial and Industrial Share of Total Net Grand List",14.86
"Brookfield","0900108980","SFY 2013-2014","Percent","Equalized Net Grand List per Capita as Percent of State Average",130.14
"Brookfield","0900108980","SFY 2014-2015","Mill Rate","Actual Mill Rate",25.7
"Brookfield","0900108980","SFY 2014-2015","Mill Rate","Equalized Mill Rate",17.75
"Brookfield","0900108980","SFY 2014-2015","Number","Equalized Net Grand List",3197487613.19
"Brookfield","0900108980","SFY 2014-2015","Number","Equalized Net Grand List per Capita",186519
"Brookfield","0900108980","SFY 2014-2015","Number","Gross Commercial Grand List",244977890
"Brookfield","0900108980","SFY 2014-2015","Number","Gross Industrial Grand List",80582660
"Brookfield","0900108980","SFY 2014-2015","Number","Gross Residential Grand List",1571199300
"Brookfield","0900108980","SFY 2014-2015","Number","Net Grand List",2208055756
"Brookfield","0900108980","SFY 2014-2015","Number","Total Gross Grand List",2228623622
"Brookfield","0900108980","SFY 2014-2015","Percent","Commercial and Industrial Share of Total Net Grand List",14.74
"Brookfield","0900108980","SFY 2014-2015","Percent","Equalized Net Grand List per Capita as Percent of State Average",125.83
"Brookfield","0900108980","SFY 2015-2016","Mill Rate","Actual Mill Rate",25.7
"Brookfield","0900108980","SFY 2015-2016","Mill Rate","Equalized Mill Rate",18.22
"Brookfield","0900108980","SFY 2015-2016","Number","Equalized Net Grand List",3155246251.44
"Brookfield","0900108980","SFY 2015-2016","Number","Equalized Net Grand List per Capita",184539
"Brookfield","0900108980","SFY 2015-2016","Number","Gross Commercial Grand List",253317270
"Brookfield","0900108980","SFY 2015-2016","Number","Gross Industrial Grand List",80746430
"Brookfield","0900108980","SFY 2015-2016","Number","Gross Residential Grand List",1588270816
"Brookfield","0900108980","SFY 2015-2016","Number","Net Grand List",2240023646
"Brookfield","0900108980","SFY 2015-2016","Number","Total Gross Grand List",2259314145
"Brookfield","0900108980","SFY 2015-2016","Percent","Commercial and Industrial Share of Total Net Grand List",14.91
"Brookfield","0900108980","SFY 2015-2016","Percent","Equalized Net Grand List per Capita as Percent of State Average",121.96
"Brooklyn","0901509190","SFY 2000-2001","Mill Rate","Actual Mill Rate",21.97
"Brooklyn","0901509190","SFY 2000-2001","Mill Rate","Equalized Mill Rate",15.92
"Brooklyn","0901509190","SFY 2000-2001","Number","Equalized Net Grand List",405452106
"Brooklyn","0901509190","SFY 2000-2001","Number","Equalized Net Grand List per Capita",55291
"Brooklyn","0901509190","SFY 2000-2001","Number","Gross Commercial Grand List",22943760
"Brooklyn","0901509190","SFY 2000-2001","Number","Gross Industrial Grand List",1830770
"Brooklyn","0901509190","SFY 2000-2001","Number","Gross Residential Grand List",206174760
"Brooklyn","0901509190","SFY 2000-2001","Number","Net Grand List",291077567
"Brooklyn","0901509190","SFY 2000-2001","Number","Total Gross Grand List",294000807
"Brooklyn","0901509190","SFY 2000-2001","Percent","Commercial and Industrial Share of Total Net Grand List",8.51
"Brooklyn","0901509190","SFY 2000-2001","Percent","Equalized Net Grand List per Capita as Percent of State Average",59.22
"Brooklyn","0901509190","SFY 2001-2002","Mill Rate","Actual Mill Rate",22.97
"Brooklyn","0901509190","SFY 2001-2002","Mill Rate","Equalized Mill Rate",16.09
"Brooklyn","0901509190","SFY 2001-2002","Number","Equalized Net Grand List",434824467
"Brooklyn","0901509190","SFY 2001-2002","Number","Equalized Net Grand List per Capita",59071
"Brooklyn","0901509190","SFY 2001-2002","Number","Gross Commercial Grand List",20570380
"Brooklyn","0901509190","SFY 2001-2002","Number","Gross Industrial Grand List",2901550
"Brooklyn","0901509190","SFY 2001-2002","Number","Gross Residential Grand List",208851190
"Brooklyn","0901509190","SFY 2001-2002","Number","Net Grand List",302775064
"Brooklyn","0901509190","SFY 2001-2002","Number","Total Gross Grand List",306400577
"Brooklyn","0901509190","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",7.75
"Brooklyn","0901509190","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",56.73
"Brooklyn","0901509190","SFY 2002-2003","Mill Rate","Actual Mill Rate",24.33
"Brooklyn","0901509190","SFY 2002-2003","Mill Rate","Equalized Mill Rate",14.69
"Brooklyn","0901509190","SFY 2002-2003","Number","Equalized Net Grand List",515264937.21
"Brooklyn","0901509190","SFY 2002-2003","Number","Equalized Net Grand List per Capita",68821
"Brooklyn","0901509190","SFY 2002-2003","Number","Gross Commercial Grand List",20654030
"Brooklyn","0901509190","SFY 2002-2003","Number","Gross Industrial Grand List",2885650
"Brooklyn","0901509190","SFY 2002-2003","Number","Gross Residential Grand List",213045550
"Brooklyn","0901509190","SFY 2002-2003","Number","Net Grand List",307473810
"Brooklyn","0901509190","SFY 2002-2003","Number","Total Gross Grand List",310863595
"Brooklyn","0901509190","SFY 2002-2003","Percent","Commercial and Industrial Share of Total Net Grand List",7.66
"Brooklyn","0901509190","SFY 2002-2003","Percent","Equalized Net Grand List per Capita as Percent of State Average",61.12
"Brooklyn","0901509190","SFY 2003-2004","Mill Rate","Actual Mill Rate",25.97
"Brooklyn","0901509190","SFY 2003-2004","Mill Rate","Equalized Mill Rate",14.62
"Brooklyn","0901509190","SFY 2003-2004","Number","Equalized Net Grand List",564772038.98
"Brooklyn","0901509190","SFY 2003-2004","Number","Equalized Net Grand List per Capita",73826
"Brooklyn","0901509190","SFY 2003-2004","Number","Gross Commercial Grand List",21333990
"Brooklyn","0901509190","SFY 2003-2004","Number","Gross Industrial Grand List",2885650
"Brooklyn","0901509190","SFY 2003-2004","Number","Gross Residential Grand List",220071870
"Brooklyn","0901509190","SFY 2003-2004","Number","Net Grand List",315971615
"Brooklyn","0901509190","SFY 2003-2004","Number","Total Gross Grand List",318423224
"Brooklyn","0901509190","SFY 2003-2004","Percent","Commercial and Industrial Share of Total Net Grand List",7.67
"Brooklyn","0901509190","SFY 2003-2004","Percent","Equalized Net Grand List per Capita as Percent of State Average",58.27
"Brooklyn","0901509190","SFY 2004-2005","Mill Rate","Actual Mill Rate",27.34
"Brooklyn","0901509190","SFY 2004-2005","Mill Rate","Equalized Mill Rate",12.93
"Brooklyn","0901509190","SFY 2004-2005","Number","Equalized Net Grand List",687706225
"Brooklyn","0901509190","SFY 2004-2005","Number","Equalized Net Grand List per Capita",89185
"Brooklyn","0901509190","SFY 2004-2005","Number","Gross Commercial Grand List",21598630
"Brooklyn","0901509190","SFY 2004-2005","Number","Gross Industrial Grand List",2885650
"Brooklyn","0901509190","SFY 2004-2005","Number","Gross Residential Grand List",225256550
"Brooklyn","0901509190","SFY 2004-2005","Number","Net Grand List",320948716
"Brooklyn","0901509190","SFY 2004-2005","Number","Total Gross Grand List",323893990
"Brooklyn","0901509190","SFY 2004-2005","Percent","Commercial and Industrial Share of Total Net Grand List",7.63
"Brooklyn","0901509190","SFY 2004-2005","Percent","Equalized Net Grand List per Capita as Percent of State Average",63.86
"Brooklyn","0901509190","SFY 2005-2006","Mill Rate","Actual Mill Rate",19.9
"Brooklyn","0901509190","SFY 2005-2006","Mill Rate","Equalized Mill Rate",14.1
"Brooklyn","0901509190","SFY 2005-2006","Number","Equalized Net Grand List",658006150
"Brooklyn","0901509190","SFY 2005-2006","Number","Equalized Net Grand List per Capita",84198
"Brooklyn","0901509190","SFY 2005-2006","Number","Gross Commercial Grand List",26777400
"Brooklyn","0901509190","SFY 2005-2006","Number","Gross Industrial Grand List",3780480
"Brooklyn","0901509190","SFY 2005-2006","Number","Gross Residential Grand List",342730370
"Brooklyn","0901509190","SFY 2005-2006","Number","Net Grand List",459983573
"Brooklyn","0901509190","SFY 2005-2006","Number","Total Gross Grand List",451183516
"Brooklyn","0901509190","SFY 2005-2006","Percent","Commercial and Industrial Share of Total Net Grand List",6.64
"Brooklyn","0901509190","SFY 2005-2006","Percent","Equalized Net Grand List per Capita as Percent of State Average",52.75
"Brooklyn","0901509190","SFY 2006-2007","Mill Rate","Actual Mill Rate",21.41
"Brooklyn","0901509190","SFY 2006-2007","Mill Rate","Equalized Mill Rate",12.21
"Brooklyn","0901509190","SFY 2006-2007","Number","Equalized Net Grand List",850170501.66
"Brooklyn","0901509190","SFY 2006-2007","Number","Equalized Net Grand List per Capita",107808
"Brooklyn","0901509190","SFY 2006-2007","Number","Gross Commercial Grand List",27752630
"Brooklyn","0901509190","SFY 2006-2007","Number","Gross Industrial Grand List",3777050
"Brooklyn","0901509190","SFY 2006-2007","Number","Gross Residential Grand List",354610240
"Brooklyn","0901509190","SFY 2006-2007","Number","Net Grand List",478801217
"Brooklyn","0901509190","SFY 2006-2007","Number","Total Gross Grand List",482458432
"Brooklyn","0901509190","SFY 2006-2007","Percent","Commercial and Industrial Share of Total Net Grand List",6.59
"Brooklyn","0901509190","SFY 2006-2007","Percent","Equalized Net Grand List per Capita as Percent of State Average",63.74
"Brooklyn","0901509190","SFY 2007-2008","Mill Rate","Actual Mill Rate",22.12
"Brooklyn","0901509190","SFY 2007-2008","Mill Rate","Equalized Mill Rate",12.93
"Brooklyn","0901509190","SFY 2007-2008","Number","Equalized Net Grand List",852056587.1
"Brooklyn","0901509190","SFY 2007-2008","Number","Equalized Net Grand List per Capita",107190
"Brooklyn","0901509190","SFY 2007-2008","Number","Gross Commercial Grand List",28408540
"Brooklyn","0901509190","SFY 2007-2008","Number","Gross Industrial Grand List",3766620
"Brooklyn","0901509190","SFY 2007-2008","Number","Gross Residential Grand List",370321260
"Brooklyn","0901509190","SFY 2007-2008","Number","Net Grand List",495631822
"Brooklyn","0901509190","SFY 2007-2008","Number","Total Gross Grand List",485578479
"Brooklyn","0901509190","SFY 2007-2008","Percent","Commercial and Industrial Share of Total Net Grand List",6.49
"Brooklyn","0901509190","SFY 2007-2008","Percent","Equalized Net Grand List per Capita as Percent of State Average",65.65
"Brooklyn","0901509190","SFY 2008-2009","Mill Rate","Actual Mill Rate",22.29
"Brooklyn","0901509190","SFY 2008-2009","Mill Rate","Equalized Mill Rate",13.4
"Brooklyn","0901509190","SFY 2008-2009","Number","Equalized Net Grand List",844298372.71
"Brooklyn","0901509190","SFY 2008-2009","Number","Equalized Net Grand List per Capita",105842
"Brooklyn","0901509190","SFY 2008-2009","Number","Gross Commercial Grand List",27471940
"Brooklyn","0901509190","SFY 2008-2009","Number","Gross Industrial Grand List",3766620
"Brooklyn","0901509190","SFY 2008-2009","Number","Gross Residential Grand List",377789030
"Brooklyn","0901509190","SFY 2008-2009","Number","Net Grand List",504412121
"Brooklyn","0901509190","SFY 2008-2009","Number","Total Gross Grand List",495176957
"Brooklyn","0901509190","SFY 2008-2009","Percent","Commercial and Industrial Share of Total Net Grand List",6.19
"Brooklyn","0901509190","SFY 2008-2009","Percent","Equalized Net Grand List per Capita as Percent of State Average",63.18
"Brooklyn","0901509190","SFY 2009-2010","Mill Rate","Actual Mill Rate",22.29
"Brooklyn","0901509190","SFY 2009-2010","Mill Rate","Equalized Mill Rate",15.28
"Brooklyn","0901509190","SFY 2009-2010","Number","Equalized Net Grand List",747131497.13
"Brooklyn","0901509190","SFY 2009-2010","Number","Equalized Net Grand List per Capita",90804
"Brooklyn","0901509190","SFY 2009-2010","Number","Gross Commercial Grand List",28967110
"Brooklyn","0901509190","SFY 2009-2010","Number","Gross Industrial Grand List",3766620
"Brooklyn","0901509190","SFY 2009-2010","Number","Gross Residential Grand List",383293510
"Brooklyn","0901509190","SFY 2009-2010","Number","Net Grand List",510468050
"Brooklyn","0901509190","SFY 2009-2010","Number","Total Gross Grand List",499887644
"Brooklyn","0901509190","SFY 2009-2010","Percent","Commercial and Industrial Share of Total Net Grand List",6.41
"Brooklyn","0901509190","SFY 2009-2010","Percent","Equalized Net Grand List per Capita as Percent of State Average",59.35
"Brooklyn","0901509190","SFY 2010-2011","Mill Rate","Actual Mill Rate",22.29
"Brooklyn","0901509190","SFY 2010-2011","Mill Rate","Equalized Mill Rate",15.63
"Brooklyn","0901509190","SFY 2010-2011","Number","Equalized Net Grand List",739271794.29
"Brooklyn","0901509190","SFY 2010-2011","Number","Equalized Net Grand List per Capita",90243
"Brooklyn","0901509190","SFY 2010-2011","Number","Gross Commercial Grand List",33776100
"Brooklyn","0901509190","SFY 2010-2011","Number","Gross Industrial Grand List",3864500
"Brooklyn","0901509190","SFY 2010-2011","Number","Gross Residential Grand List",382171680
"Brooklyn","0901509190","SFY 2010-2011","Number","Net Grand List",516461015
"Brooklyn","0901509190","SFY 2010-2011","Number","Total Gross Grand List",520190091
"Brooklyn","0901509190","SFY 2010-2011","Percent","Commercial and Industrial Share of Total Net Grand List",7.29
"Brooklyn","0901509190","SFY 2010-2011","Percent","Equalized Net Grand List per Capita as Percent of State Average",60.15
"Brooklyn","0901509190","SFY 2011-2012","Mill Rate","Actual Mill Rate",22.38
"Brooklyn","0901509190","SFY 2011-2012","Mill Rate","Equalized Mill Rate",16.74
"Brooklyn","0901509190","SFY 2011-2012","Number","Equalized Net Grand List",699341454.98
"Brooklyn","0901509190","SFY 2011-2012","Number","Equalized Net Grand List per Capita",85254
"Brooklyn","0901509190","SFY 2011-2012","Number","Gross Commercial Grand List",33558200
"Brooklyn","0901509190","SFY 2011-2012","Number","Gross Industrial Grand List",3718800
"Brooklyn","0901509190","SFY 2011-2012","Number","Gross Residential Grand List",386168760
"Brooklyn","0901509190","SFY 2011-2012","Number","Net Grand List",521979567
"Brooklyn","0901509190","SFY 2011-2012","Number","Total Gross Grand List",525343391
"Brooklyn","0901509190","SFY 2011-2012","Percent","Commercial and Industrial Share of Total Net Grand List",7.14
"Brooklyn","0901509190","SFY 2011-2012","Percent","Equalized Net Grand List per Capita as Percent of State Average",59.11
"Brooklyn","0901509190","SFY 2012-2013","Mill Rate","Actual Mill Rate",23.19
"Brooklyn","0901509190","SFY 2012-2013","Mill Rate","Equalized Mill Rate",17.84
"Brooklyn","0901509190","SFY 2012-2013","Number","Equalized Net Grand List",688058184.04
"Brooklyn","0901509190","SFY 2012-2013","Number","Equalized Net Grand List per Capita",83099
"Brooklyn","0901509190","SFY 2012-2013","Number","Gross Commercial Grand List",33765200
"Brooklyn","0901509190","SFY 2012-2013","Number","Gross Industrial Grand List",4004300
"Brooklyn","0901509190","SFY 2012-2013","Number","Gross Residential Grand List",389553500
"Brooklyn","0901509190","SFY 2012-2013","Number","Net Grand List",527808438
"Brooklyn","0901509190","SFY 2012-2013","Number","Total Gross Grand List",531447938
"Brooklyn","0901509190","SFY 2012-2013","Percent","Commercial and Industrial Share of Total Net Grand List",7.16
"Brooklyn","0901509190","SFY 2012-2013","Percent","Equalized Net Grand List per Capita as Percent of State Average",58.75
"Brooklyn","0901509190","SFY 2013-2014","Mill Rate","Actual Mill Rate",23.19
"Brooklyn","0901509190","SFY 2013-2014","Mill Rate","Equalized Mill Rate",16.85
"Brooklyn","0901509190","SFY 2013-2014","Number","Equalized Net Grand List",736109247.45
"Brooklyn","0901509190","SFY 2013-2014","Number","Equalized Net Grand List per Capita",89182
"Brooklyn","0901509190","SFY 2013-2014","Number","Gross Commercial Grand List",36294200
"Brooklyn","0901509190","SFY 2013-2014","Number","Gross Industrial Grand List",3520300
"Brooklyn","0901509190","SFY 2013-2014","Number","Gross Residential Grand List",392458170
"Brooklyn","0901509190","SFY 2013-2014","Number","Net Grand List",531868925
"Brooklyn","0901509190","SFY 2013-2014","Number","Total Gross Grand List",535385065
"Brooklyn","0901509190","SFY 2013-2014","Percent","Commercial and Industrial Share of Total Net Grand List",7.49
"Brooklyn","0901509190","SFY 2013-2014","Percent","Equalized Net Grand List per Capita as Percent of State Average",62.02
"Brooklyn","0901509190","SFY 2014-2015","Mill Rate","Actual Mill Rate",23.43
"Brooklyn","0901509190","SFY 2014-2015","Mill Rate","Equalized Mill Rate",16.77
"Brooklyn","0901509190","SFY 2014-2015","Number","Equalized Net Grand List",770831369.69
"Brooklyn","0901509190","SFY 2014-2015","Number","Equalized Net Grand List per Capita",93332
"Brooklyn","0901509190","SFY 2014-2015","Number","Gross Commercial Grand List",45262100
"Brooklyn","0901509190","SFY 2014-2015","Number","Gross Industrial Grand List",3498600
"Brooklyn","0901509190","SFY 2014-2015","Number","Gross Residential Grand List",395645670
"Brooklyn","0901509190","SFY 2014-2015","Number","Net Grand List",549699585
"Brooklyn","0901509190","SFY 2014-2015","Number","Total Gross Grand List",554097054
"Brooklyn","0901509190","SFY 2014-2015","Percent","Commercial and Industrial Share of Total Net Grand List",8.87
"Brooklyn","0901509190","SFY 2014-2015","Percent","Equalized Net Grand List per Capita as Percent of State Average",62.96
"Brooklyn","0901509190","SFY 2015-2016","Mill Rate","Actual Mill Rate",23.43
"Brooklyn","0901509190","SFY 2015-2016","Mill Rate","Equalized Mill Rate",17.5
"Brooklyn","0901509190","SFY 2015-2016","Number","Equalized Net Grand List",744968938.98
"Brooklyn","0901509190","SFY 2015-2016","Number","Equalized Net Grand List per Capita",90795
"Brooklyn","0901509190","SFY 2015-2016","Number","Gross Commercial Grand List",45031900
"Brooklyn","0901509190","SFY 2015-2016","Number","Gross Industrial Grand List",3498600
"Brooklyn","0901509190","SFY 2015-2016","Number","Gross Residential Grand List",399338210
"Brooklyn","0901509190","SFY 2015-2016","Number","Net Grand List",554246087
"Brooklyn","0901509190","SFY 2015-2016","Number","Total Gross Grand List",558606051
"Brooklyn","0901509190","SFY 2015-2016","Percent","Commercial and Industrial Share of Total Net Grand List",8.76
"Brooklyn","0901509190","SFY 2015-2016","Percent","Equalized Net Grand List per Capita as Percent of State Average",60.01
"Burlington","0900310100","SFY 2000-2001","Mill Rate","Actual Mill Rate",27.75
"Burlington","0900310100","SFY 2000-2001","Mill Rate","Equalized Mill Rate",19.7
"Burlington","0900310100","SFY 2000-2001","Number","Equalized Net Grand List",692471041
"Burlington","0900310100","SFY 2000-2001","Number","Equalized Net Grand List per Capita",82911
"Burlington","0900310100","SFY 2000-2001","Number","Gross Commercial Grand List",7608300
"Burlington","0900310100","SFY 2000-2001","Number","Gross Industrial Grand List",2411570
"Burlington","0900310100","SFY 2000-2001","Number","Gross Residential Grand List",380363200
"Burlington","0900310100","SFY 2000-2001","Number","Net Grand List",484119958
"Burlington","0900310100","SFY 2000-2001","Number","Total Gross Grand List",485480205
"Burlington","0900310100","SFY 2000-2001","Percent","Commercial and Industrial Share of Total Net Grand List",2.07
"Burlington","0900310100","SFY 2000-2001","Percent","Equalized Net Grand List per Capita as Percent of State Average",88.8
"Burlington","0900310100","SFY 2001-2002","Mill Rate","Actual Mill Rate",29
"Burlington","0900310100","SFY 2001-2002","Mill Rate","Equalized Mill Rate",17.99
"Burlington","0900310100","SFY 2001-2002","Number","Equalized Net Grand List",824870135
"Burlington","0900310100","SFY 2001-2002","Number","Equalized Net Grand List per Capita",95471
"Burlington","0900310100","SFY 2001-2002","Number","Gross Commercial Grand List",7708050
"Burlington","0900310100","SFY 2001-2002","Number","Gross Industrial Grand List",2595040
"Burlington","0900310100","SFY 2001-2002","Number","Gross Residential Grand List",398888560
"Burlington","0900310100","SFY 2001-2002","Number","Net Grand List",504819544
"Burlington","0900310100","SFY 2001-2002","Number","Total Gross Grand List",506191139
"Burlington","0900310100","SFY 2001-2002","Percent","Commercial and Industrial Share of Total Net Grand List",2.04
"Burlington","0900310100","SFY 2001-2002","Percent","Equalized Net Grand List per Capita as Percent of State Average",91.69
"Burlington","0900310100","SFY 2002-2003","Mill Rate","Actual Mill Rate",30.5
"Burlington","0900310100","SFY 2002-2003","Mill Rate","Equalized Mill Rate",17.37
"Burlington","0900310100","SFY 2002-2003","Number","Equalized Net Grand List",924459470.5
"Burlington","0900310100","SFY 2002-2003","Number","Equalized Net Grand List per Capita",104957
"Burlington","0900310100","SFY 2002-2003","Number","Gross Commercial Grand List",8004150
"Burlington","0900310100","SFY 2002-2003","Number","Gross Industrial Grand List",2023770
"Burlington","0900310100","SFY 2002-2003","Number","Gross Residential Grand List",410862620
"Burlington","0900310100","SFY 2002-2003","Number","Net Grand List",520412014
"Burlington","0900310100","SFY 2002-2003","Number","Total Gross Grand List",521758901
"Burlington","0900310100","SFY 2002-2003","Percent","Commercial and Industrial Share of Total Net Grand List",1.93
"Burlington","0900310100","SFY 2002-2003","Percent","Equalized Net Grand List per Capita as Percent of State Average",93.21
"Burlington","0900310100","SFY 2003-2004","Mill Rate","Actual Mill Rate",31.5
"Burlington","0900310100","SFY 2003-2004","Mill Rate","Equalized Mill Rate",16.67
"Burlington","0900310100","SFY 2003-2004","Number","Equalized Net Grand List",1025724041.22
"Burlington","0900310100","SFY 2003-2004","Number","Equalized Net Grand List per Capita",114580
"Burlington","0900310100","SFY 2003-2004","Number","Gross Commercial Grand List",8396080
"Burlington","0900310100","SFY 2003-2004","Number","Gross Industrial Grand List",1904420
"Burlington","0900310100","SFY 2003-2004","Number","Gross Residential Grand List",421447630
"Burlington","0900310100","SFY 2003-2004","Number","Net Grand List",536208379
"Burlington","0900310100","SFY 2003-2004","Number","Total Gross Grand List",537050172
"Burlington","0900310100","SFY 2003-2004","Percent","Commercial and Industrial Share of Total Net Grand List",1.92
"Burlington","0900310100","SFY 2003-2004","Percent","Equalized Net Grand List per Capita as Percent of State Average",90.43
"Burlington","0900310100","SFY 2004-2005","Mill Rate","Actual Mill Rate",25.5
"Burlington","0900310100","SFY 2004-2005","Mill Rate","Equalized Mill Rate",18.17
"Burlington","0900310100","SFY 2004-2005","Number","Equalized Net Grand List",1010504631.43
"Burlington","0900310100","SFY 2004-2005","Number","Equalized Net Grand List per Capita",111081
"Burlington","0900310100","SFY 2004-2005","Number","Gross Commercial Grand List",10070970
"Burlington","0900310100","SFY 2004-2005","Number","Gross Industrial Grand List",2287040
"Burlington","0900310100","SFY 2004-2005","Number","Gross Residential Grand List",573216400
"Burlington","0900310100","SFY 2004-2005","Number","Net Grand List",706861469
"Burlington","0900310100","SFY 2004-2005","Number","Total Gross Grand List",708172311
"Burlington","0900310100","SFY 2004-2005","Percent","Commercial and Industrial Share of Total Net Grand List",1.75
"Burlington","0900310100","SFY 2004-2005","Percent","Equalized Net Grand List per Capita as Percent of State Average",79.53
"Burlington","0900310100","SFY 2005-2006","Mill Rate","Actual Mill Rate",27
"Burlington","0900310100","SFY 2005-2006","Mill Rate","Equalized Mill Rate",15.99
"Burlington","0900310100","SFY 2005-2006","Number","Equalized Net Grand List",1247341564.23
"Burlington","0900310100","SFY 2005-2006","Number","Equalized Net Grand List per Capita",136336
"Burlington","0900310100","SFY 2005-2006","Number","Gross Commercial Grand List",10692710
"Burlington","0900310100","SFY 2005-2006","Number","Gross Industrial Grand List",2697360
"Burlington","0900310100","SFY 2005-2006","Number","Gross Residential Grand List",600716800
"Burlington","0900310100","SFY 2005-2006","Number","Net Grand List",734785508
"Burlington","0900310100","SFY 2005-2006","Number","Total Gross Grand List",727143991
"Burlington","0900310100","SFY 2005-2006","Percent","Commercial and Industrial Share of Total Net Grand List",1.82
"Burlington","0900310100","SFY 2005-2006","Percent","Equalized Net Grand List per Capita as Percent of State Average",85.42
"Burlington","0900310100","SFY 2006-2007","Mill Rate","Actual Mill Rate",27.82
"Burlington","0900310100","SFY 2006-2007","Mill Rate","Equalized Mill Rate",15.56
"Burlington","0900310100","SFY 2006-2007","Number","Equalized Net Grand List",1349086748.61
"Burlington","0900310100","SFY 2006-2007","Number","Equalized Net Grand List per Capita",147554
"Burlington","0900310100","SFY 2006-2007","Number","Gross Commercial Grand List",10760610
"Burlington","0900310100","SFY 2006-2007","Number","Gross Industrial Grand List",2694790
"Burlington","0900310100","SFY 2006-2007","Number","Gross Residential Grand List",620371910
"Burlington","0900310100","SFY 2006-2007","Number","Net Grand List",750608692
"Burlington","0900310100","SFY 2006-2007","Number","Total Gross Grand List",751968432
