MUNICIPALITY,NUMBERED,TOWN CODE,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,PUBLIC UTILITY,APARTMENT,TOTAL REAL,REAL EXEMPTIONS,TOTAL NET REAL,TOTAL GROSS MV,MV EXEMPTIONS,TOTAL NET MV,TOTAL PERS PROP,PERS PROP EXEMPTIONS,TOTAL NET PERS PROP,TOTAL GROSS GRAND LIST,TOTAL NET GRAND LIST,OTHER
"PUTNAM",1.1700000000000000e+02,1.1600000000000000e+02,3.6155200000000000e+08,1.0339980000000000e+08,4.0897800000000000e+07,9.3900000000000000e+04,1.0091600000000000e+07,5.3357970000000000e+08,3.1830300000000000e+06,5.3039667000000000e+08,4.8326420000000000e+07,5.5418000000000000e+05,4.7772240000000000e+07,6.3249174000000000e+07,1.6791580000000000e+07,4.6457594000000000e+07,6.4515529400000000e+08,6.2462650400000000e+08,1.7544600000000000e+07
"REDDING",1.1800000000000000e+02,1.1700000000000000e+02,1.6322961040000000e+09,1.3966029000000000e+08,4.5312400000000000e+06,3.9226500000000000e+06,0.0000000000000000e+00,1.8404826820000000e+09,6.1850000000000000e+05,1.8398641820000000e+09,8.2464900000000000e+07,1.2002000000000000e+05,8.2344880000000000e+07,7.0762679000000000e+07,1.1338800000000000e+05,7.0649291000000000e+07,1.9937102610000000e+09,1.9928583530000000e+09,6.0072398000000000e+07
"RIDGEFIELD",1.1900000000000000e+02,1.1800000000000000e+02,4.6034483690000000e+09,5.4822591700000000e+08,1.8264300000000000e+07,0.0000000000000000e+00,1.3120030000000000e+07,5.2181102060000000e+09,3.1853042000000000e+07,5.1862571640000000e+09,2.1923228000000000e+08,1.1746800000000000e+05,2.1911481200000000e+08,1.5247523000000000e+08,4.1012261000000000e+07,1.1146296900000000e+08,5.5898177160000000e+09,5.5168349450000000e+09,3.5051590000000000e+07
"ROCKY HILL",1.2000000000000000e+02,1.1900000000000000e+02,1.2987467160000000e+09,4.1043991100000000e+08,1.3300056000000000e+08,4.9220500000000000e+06,9.7671490000000000e+07,1.9518044570000000e+09,3.8041900000000000e+06,1.9480002670000000e+09,1.4696101100000000e+08,7.6518620000000000e+06,1.3930914900000000e+08,1.2070507400000000e+08,7.8120100000000000e+06,1.1289306400000000e+08,2.2194705420000000e+09,2.2002024800000000e+09,7.0237300000000000e+06
"ROXBURY",1.2100000000000000e+02,1.2000000000000000e+02,6.5030726700000000e+08,2.8501580000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.1399407000000000e+08,4.6000000000000000e+05,7.1353407000000000e+08,2.4418140000000000e+07,4.7700000000000000e+04,2.4370440000000000e+07,6.1104500000000000e+06,3.3406000000000000e+05,5.7763900000000000e+06,7.4452266000000000e+08,7.4368090000000000e+08,6.0836645000000000e+07
"SALEM",1.2200000000000000e+02,1.2100000000000000e+02,3.5441620000000000e+08,1.7993740000000000e+07,1.3247300000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,3.8953640900000000e+08,1.6655000000000000e+06,3.8787090900000000e+08,2.9710462000000000e+07,8.0590000000000000e+04,2.9629872000000000e+07,1.2814968000000000e+07,1.1758320000000000e+06,1.1639136000000000e+07,4.3206183900000000e+08,4.2913991700000000e+08,1.5801739000000000e+07
"SALISBURY",1.2300000000000000e+02,1.2200000000000000e+02,8.4199830000000000e+08,5.3969790000000000e+07,1.3098300000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,1.1545510600000000e+09,1.2350000000000000e+06,1.1533160600000000e+09,3.1579580000000000e+07,9.3260000000000000e+04,3.1486320000000000e+07,2.1179820000000000e+07,5.7882200000000000e+05,2.0600998000000000e+07,1.2073104600000000e+09,1.2054033780000000e+09,2.5727314000000000e+08
"SCOTLAND",1.2400000000000000e+02,1.2300000000000000e+02,1.0990324000000000e+08,9.1289000000000000e+05,4.0948000000000000e+05,4.1310000000000000e+04,0.0000000000000000e+00,1.1523425000000000e+08,4.8327000000000000e+05,1.1475098000000000e+08,1.0593745000000000e+07,2.7645500000000000e+05,1.0317290000000000e+07,3.5037230000000000e+06,5.7008400000000000e+05,2.9336390000000000e+06,1.2933171800000000e+08,1.2800190900000000e+08,3.9673300000000000e+06
"SEYMOUR",1.2500000000000000e+02,1.2400000000000000e+02,1.0644608800000000e+09,7.8496600000000000e+07,4.2184450000000000e+07,1.9666500000000000e+06,1.6500190000000000e+07,1.2381819400000000e+09,5.0887100000000000e+06,1.2330932300000000e+09,1.0061133000000000e+08,1.3663800000000000e+06,9.9244950000000000e+07,6.0813465000000000e+07,1.9876790000000000e+07,4.0936675000000000e+07,1.3996067350000000e+09,1.3732748550000000e+09,3.4573170000000000e+07
"SHARON",1.2600000000000000e+02,1.2500000000000000e+02,6.9522424000000000e+08,3.9386600000000000e+07,0.0000000000000000e+00,1.6000000000000000e+03,0.0000000000000000e+00,8.0091242000000000e+08,2.1420000000000000e+06,7.9877042000000000e+08,2.3295370000000000e+07,1.2296000000000000e+05,2.3172410000000000e+07,1.8777190000000000e+07,7.4302000000000000e+05,1.8034170000000000e+07,8.4298498000000000e+08,8.3997700000000000e+08,6.6299980000000000e+07
"SHELTON",1.2700000000000000e+02,1.2600000000000000e+02,3.6719407100000000e+09,6.6621190000000000e+08,1.7529381000000000e+08,2.7512740000000000e+07,7.2116320000000000e+07,4.6300057400000000e+09,9.1718400000000000e+06,4.6208339000000000e+09,2.8128420000000000e+08,2.5759600000000000e+06,2.7870824000000000e+08,3.5008100000000000e+08,5.1323730000000000e+07,2.9875727000000000e+08,5.2613709400000000e+09,5.1982994100000000e+09,1.6930260000000000e+07
"SHERMAN",1.2800000000000000e+02,1.2700000000000000e+02,6.8728256500000000e+08,1.8185000000000000e+06,0.0000000000000000e+00,1.5990000000000000e+06,1.9070000000000000e+06,7.0337506300000000e+08,2.9210250000000000e+06,7.0045403800000000e+08,3.1459580000000000e+07,7.6300000000000000e+04,3.1383280000000000e+07,8.0665200000000000e+06,1.7166800000000000e+05,7.8948520000000000e+06,7.4290116300000000e+08,7.3973217000000000e+08,1.0767998000000000e+07
"SIMSBURY",1.2900000000000000e+02,1.2800000000000000e+02,1.9878549100000000e+09,2.8658685000000000e+08,1.2093130000000000e+07,0.0000000000000000e+00,2.3763260000000000e+07,2.3338368600000000e+09,5.1494230000000000e+06,2.3286874370000000e+09,1.6673878500000000e+08,6.1388600000000000e+05,1.6612489900000000e+08,1.0867140500000000e+08,4.0218870000000000e+06,1.0464951800000000e+08,2.6092470500000000e+09,2.5994618540000000e+09,2.3538710000000000e+07
"SOMERS",1.3000000000000000e+02,1.2900000000000000e+02,6.6870116000000000e+08,2.8966100000000000e+07,9.2634000000000000e+06,0.0000000000000000e+00,1.4999000000000000e+06,7.3634764000000000e+08,5.4105700000000000e+06,7.3093707000000000e+08,6.7203041000000000e+07,7.1223600000000000e+05,6.6490805000000000e+07,2.6510590000000000e+07,7.6904720000000000e+06,1.8820118000000000e+07,8.3006127100000000e+08,8.1624799300000000e+08,2.7917080000000000e+07
"SOUTH WINDSOR",1.3100000000000000e+02,1.3200000000000000e+02,1.8681660700000000e+09,2.6354783000000000e+08,2.5021993100000000e+08,0.0000000000000000e+00,0.0000000000000000e+00,2.4162563010000000e+09,3.6111940000000000e+07,2.3801443610000000e+09,1.8421714800000000e+08,2.8201040000000000e+06,1.8139704400000000e+08,2.3719936500000000e+08,6.7832250000000000e+07,1.6936711500000000e+08,2.8376728140000000e+09,2.7309085200000000e+09,3.4322470000000000e+07
"SOUTHBURY",1.3200000000000000e+02,1.3000000000000000e+02,1.9881565010000000e+09,2.9025503000000000e+08,1.3365980000000000e+07,0.0000000000000000e+00,2.5983920000000000e+07,2.3373152710000000e+09,7.1764800000000000e+06,2.3301387910000000e+09,1.4127254000000000e+08,1.6778750000000000e+06,1.3959466500000000e+08,1.2042845200000000e+08,8.6732700000000000e+05,1.1956112500000000e+08,2.5990162630000000e+09,2.5892945810000000e+09,1.9553840000000000e+07
"SOUTHINGTON",1.3300000000000000e+02,1.3100000000000000e+02,2.9097292680000000e+09,4.4117172200000000e+08,1.0973405500000000e+08,0.0000000000000000e+00,2.7200180000000000e+07,3.5798259710000000e+09,2.5201042000000000e+07,3.5546249290000000e+09,3.1288094700000000e+08,1.4969901000000000e+07,2.9791104600000000e+08,2.0081611400000000e+08,3.7197495000000000e+07,1.6361861900000000e+08,4.0935230320000000e+09,4.0161545940000000e+09,9.1990746000000000e+07
"SPRAGUE",1.3400000000000000e+02,1.3300000000000000e+02,1.2470360000000000e+08,2.1251900000000000e+07,0.0000000000000000e+00,0.0000000000000000e+00,1.3826000000000000e+06,1.6012830000000000e+08,1.1541600000000000e+06,1.5897414000000000e+08,1.6878710000000000e+07,2.4390000000000000e+05,1.6634810000000000e+07,3.0037878000000000e+07,2.1784914000000000e+07,8.2529640000000000e+06,2.0704488800000000e+08,1.8386191400000000e+08,1.2790200000000000e+07
"STAFFORD",1.3500000000000000e+02,1.3400000000000000e+02,5.7712315000000000e+08,3.9992830000000000e+07,1.7986990000000000e+07,7.0690000000000000e+05,1.0470560000000000e+07,6.9006473000000000e+08,7.3220500000000000e+06,6.8274268000000000e+08,7.6036073000000000e+07,1.8421000000000000e+06,7.4193973000000000e+07,7.0185810000000000e+07,3.7910994000000000e+07,3.2274816000000000e+07,8.3628661300000000e+08,7.8921146900000000e+08,4.3784300000000000e+07
"STAMFORD",1.3600000000000000e+02,1.3500000000000000e+02,1.4404572320000000e+10,6.0280168410000000e+09,8.3797942000000000e+08,6.2515700000000000e+07,1.2229289100000000e+09,2.2556682691000000e+10,2.0029722400000000e+08,2.2356385467000000e+10,7.6666042000000000e+08,6.3075350000000000e+06,7.6035288500000000e+08,1.0528586730000000e+09,7.9610648000000000e+07,9.7324802500000000e+08,2.4376201784000000e+10,2.4089986377000000e+10,6.6950000000000000e+05
"STERLING",1.3700000000000000e+02,1.3600000000000000e+02,2.1928625000000000e+08,1.4548780000000000e+07,1.9162800000000000e+06,0.0000000000000000e+00,1.6766400000000000e+06,2.7670675000000000e+08,5.1600000000000000e+05,2.7619075000000000e+08,2.1455900000000000e+07,6.2350000000000000e+04,2.1393550000000000e+07,2.2769730000000000e+07,2.3845240000000000e+06,2.0385206000000000e+07,3.2093238000000000e+08,3.1796950600000000e+08,3.9278800000000000e+07
"STONINGTON",1.3800000000000000e+02,1.3700000000000000e+02,2.3603235200000000e+09,4.3485500000000000e+08,3.3226300000000000e+07,8.4520000000000000e+06,1.9749370000000000e+07,2.9615321900000000e+09,9.8258700000000000e+06,2.9517063200000000e+09,1.2292404000000000e+08,1.7344200000000000e+06,1.2118962000000000e+08,8.8351305000000000e+07,9.2022240000000000e+06,7.9149081000000000e+07,3.1728075350000000e+09,3.1520450210000000e+09,1.0492600000000000e+08
"STRATFORD",1.3900000000000000e+02,1.3800000000000000e+02,3.1290436000000000e+09,4.5162002000000000e+08,3.3759772000000000e+08,2.4573500000000000e+06,3.1299170000000000e+07,4.0238893150000000e+09,2.5208000000000000e+07,3.9986813150000000e+09,2.9133081300000000e+08,3.0383480000000000e+06,2.8829246500000000e+08,4.3701213700000000e+08,1.6224308400000000e+08,2.7476905300000000e+08,4.7522322650000000e+09,4.5617428330000000e+09,7.1871455000000000e+07
"SUFFIELD",1.4000000000000000e+02,1.3900000000000000e+02,1.1280206700000000e+09,5.6595610000000000e+07,4.6231920000000000e+07,2.4644200000000000e+06,5.2858400000000000e+06,1.2505670700000000e+09,2.8210000000000000e+06,1.2477460700000000e+09,9.7522940000000000e+07,9.1493000000000000e+05,9.6608010000000000e+07,5.2863903000000000e+07,1.0629772000000000e+07,4.2234131000000000e+07,1.4009539130000000e+09,1.3865882110000000e+09,1.1968610000000000e+07
"THOMASTON",1.4100000000000000e+02,1.4000000000000000e+02,4.4851730700000000e+08,3.4536480000000000e+07,3.3443292000000000e+07,0.0000000000000000e+00,6.4380000000000000e+06,5.3373957900000000e+08,2.9042520000000000e+06,5.3083532700000000e+08,4.9483309000000000e+07,1.0874830000000000e+06,4.8395826000000000e+07,4.8600045000000000e+07,2.0484612000000000e+07,2.8115433000000000e+07,6.3182293300000000e+08,6.0734658600000000e+08,1.0804500000000000e+07
"THOMPSON",1.4200000000000000e+02,1.4100000000000000e+02,4.7932577000000000e+08,2.2150800000000000e+07,8.1076000000000000e+06,1.7360000000000000e+05,2.3832000000000000e+06,5.3541470000000000e+08,7.1038400000000000e+06,5.2831086000000000e+08,5.9687400000000000e+07,7.1072000000000000e+05,5.8976680000000000e+07,2.2403089000000000e+07,5.7240830000000000e+06,1.6679006000000000e+07,6.1750518900000000e+08,6.0396654600000000e+08,2.3273730000000000e+07
"TOLLAND",1.4300000000000000e+02,1.4200000000000000e+02,1.0508740000000000e+09,5.9482100000000000e+07,1.8918400000000000e+07,6.4631000000000000e+05,3.0897000000000000e+06,1.1399124200000000e+09,7.5110500000000000e+06,1.1324013700000000e+09,1.1055485800000000e+08,2.1584540000000000e+06,1.0839640400000000e+08,3.4186230000000000e+07,6.8283750000000000e+06,2.7357855000000000e+07,1.2846535080000000e+09,1.2681556290000000e+09,6.9019100000000000e+06
"TORRINGTON",1.4400000000000000e+02,1.4300000000000000e+02,1.5642176500000000e+09,3.3274366000000000e+08,6.1501360000000000e+07,3.6325000000000000e+05,2.7931430000000000e+07,2.0325203400000000e+09,3.3928320000000000e+07,1.9985920200000000e+09,1.9544886500000000e+08,3.5082300000000000e+06,1.9194063500000000e+08,1.6923972000000000e+08,2.7880510000000000e+07,1.4135921000000000e+08,2.3972089250000000e+09,2.3318918650000000e+09,4.5762990000000000e+07
"TRUMBULL",1.4500000000000000e+02,1.4400000000000000e+02,3.9359492400000000e+09,4.8663560000000000e+08,1.4414190000000000e+08,4.5986000000000000e+06,2.0216900000000000e+07,4.6366909400000000e+09,1.1991936000000000e+07,4.6246990040000000e+09,2.5436680700000000e+08,5.3467170000000000e+06,2.4902009000000000e+08,2.5382155100000000e+08,1.3401720000000000e+07,2.4041983100000000e+08,5.1448792980000000e+09,5.1141389250000000e+09,4.5148700000000000e+07
"UNION",1.4600000000000000e+02,1.4500000000000000e+02,7.4084110000000000e+07,2.4444000000000000e+06,4.8135000000000000e+05,3.5766500000000000e+06,0.0000000000000000e+00,8.6268300000000000e+07,3.5450000000000000e+05,8.5913800000000000e+07,6.5020500000000000e+06,9.0400000000000000e+03,6.4930100000000000e+06,3.0850870000000000e+06,1.3122300000000000e+05,2.9538640000000000e+06,9.5855437000000000e+07,9.5360674000000000e+07,5.6817900000000000e+06
"VERNON",1.4700000000000000e+02,1.4600000000000000e+02,1.2548498600000000e+09,2.3952404000000000e+08,2.2342630000000000e+07,1.5178100000000000e+06,1.4137871000000000e+08,1.6717022400000000e+09,1.8972813400000000e+08,1.4819741060000000e+09,1.5755592600000000e+08,3.7063350000000000e+06,1.5384959100000000e+08,7.7115195000000000e+07,4.7419850000000000e+06,7.2373210000000000e+07,1.9063733610000000e+09,1.7081969070000000e+09,1.2089190000000000e+07
"VOLUNTOWN",1.4800000000000000e+02,1.4700000000000000e+02,1.7781537000000000e+08,4.8215000000000000e+06,4.7180000000000000e+04,0.0000000000000000e+00,0.0000000000000000e+00,2.0424094000000000e+08,1.2983000000000000e+06,2.0294264000000000e+08,1.7628704000000000e+07,3.0842900000000000e+05,1.7320275000000000e+07,4.4492110000000000e+06,4.3312000000000000e+05,4.0160910000000000e+06,2.2631885500000000e+08,2.2427900600000000e+08,2.1556890000000000e+07
"WALLINGFORD",1.4900000000000000e+02,1.4800000000000000e+02,2.7986740030000000e+09,5.7661291400000000e+08,2.5539898000000000e+08,9.6408100000000000e+06,2.8868061000000000e+07,3.7120724480000000e+09,1.8524340000000000e+07,3.6935481080000000e+09,2.9959701600000000e+08,4.5554720000000000e+06,2.9504154400000000e+08,4.4136981000000000e+08,1.2537038600000000e+08,3.1599942400000000e+08,4.4530392740000000e+09,4.3045890760000000e+09,4.2877680000000000e+07
"WARREN",1.5000000000000000e+02,1.4900000000000000e+02,2.0855649000000000e+08,4.0356400000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3291321000000000e+08,5.8900000000000000e+05,3.3232421000000000e+08,1.2631620000000000e+07,2.1450000000000000e+04,1.2610170000000000e+07,3.9813700000000000e+06,2.8844000000000000e+05,3.6929300000000000e+06,3.4952620000000000e+08,3.4862731000000000e+08,1.2032108000000000e+08
"WASHINGTON",1.5100000000000000e+02,1.5000000000000000e+02,9.3409155000000000e+08,4.9479210000000000e+07,8.0996000000000000e+05,0.0000000000000000e+00,0.0000000000000000e+00,1.1937590400000000e+09,9.9738000000000000e+05,1.1927616600000000e+09,3.4823480000000000e+07,3.1308000000000000e+05,3.4510400000000000e+07,1.6997860000000000e+07,5.6815000000000000e+05,1.6429710000000000e+07,1.2455803800000000e+09,1.2437017700000000e+09,2.0937832000000000e+08
"WATERBURY",1.5200000000000000e+02,1.5100000000000000e+02,3.0754506200000000e+09,1.0478122460000000e+09,1.3341423000000000e+08,8.5473680000000000e+07,2.9507048100000000e+08,4.7066922870000000e+09,6.5684270000000000e+07,4.6410080170000000e+09,3.5628798900000000e+08,5.9278290000000000e+06,3.5036016000000000e+08,4.6594700400000000e+08,1.7992367000000000e+08,2.8602333400000000e+08,5.5289272800000000e+09,5.2773915110000000e+09,6.9471030000000000e+07
"WATERFORD",1.5300000000000000e+02,1.5200000000000000e+02,1.8477920500000000e+09,8.5782165000000000e+08,6.4016130000000000e+07,0.0000000000000000e+00,1.1339250000000000e+07,2.8227276700000000e+09,3.7693450000000000e+07,2.7850342200000000e+09,1.3773891000000000e+08,1.2114300000000000e+06,1.3652748000000000e+08,7.8226894500000000e+08,3.5445010000000000e+07,7.4682393500000000e+08,3.7427355250000000e+09,3.6683856350000000e+09,4.1758590000000000e+07
"WATERTOWN",1.5400000000000000e+02,1.5300000000000000e+02,1.4466152500000000e+09,1.1528050000000000e+08,1.0813383000000000e+08,2.4386300000000000e+06,1.1623700000000000e+07,1.6846790700000000e+09,7.8642320000000000e+06,1.6768148380000000e+09,1.5491213000000000e+08,2.0088830000000000e+06,1.5290324700000000e+08,1.2360979400000000e+08,4.2885307000000000e+07,8.0724487000000000e+07,1.9632009940000000e+09,1.9104425720000000e+09,5.8716000000000000e+05
"WEST HARTFORD",1.5500000000000000e+02,1.5500000000000000e+02,4.6970512100000000e+09,7.1252322000000000e+08,6.5970300000000000e+07,5.6088000000000000e+06,1.2465970000000000e+08,5.6469759300000000e+09,1.1777358710000000e+09,4.4692400590000000e+09,3.6655403000000000e+08,5.2992660000000000e+06,3.6125476400000000e+08,1.9734214000000000e+08,2.7986500000000000e+07,1.6935564000000000e+08,6.2108721000000000e+09,4.9998504630000000e+09,4.1162700000000000e+07
"WEST HAVEN",1.5600000000000000e+02,1.5600000000000000e+02,2.2309099230000000e+09,2.4830882300000000e+08,8.3886180000000000e+07,2.2901200000000000e+06,1.4173611800000000e+08,2.7266807340000000e+09,2.8009127000000000e+07,2.6986716070000000e+09,2.2446563000000000e+08,6.8618250000000000e+06,2.1760380500000000e+08,1.0122634000000000e+08,1.0888012000000000e+07,9.0338328000000000e+07,3.0523727040000000e+09,3.0066137400000000e+09,1.9549570000000000e+07
"WESTBROOK",1.5700000000000000e+02,1.5400000000000000e+02,1.0381651800000000e+09,1.2323130000000000e+08,3.9476390000000000e+07,0.0000000000000000e+00,4.2881900000000000e+06,1.2586860400000000e+09,4.6950400000000000e+06,1.2539910000000000e+09,4.9794874000000000e+07,8.5975000000000000e+05,4.8935124000000000e+07,5.2835880000000000e+07,2.3228660000000000e+07,2.9607220000000000e+07,1.3613167940000000e+09,1.3325333440000000e+09,5.3524980000000000e+07
"WESTON",1.5800000000000000e+02,1.5700000000000000e+02,2.4709224000000000e+09,2.3634800000000000e+07,0.0000000000000000e+00,3.3600000000000000e+06,0.0000000000000000e+00,2.4980123000000000e+09,1.5722000000000000e+06,2.4964401000000000e+09,1.0784559000000000e+08,1.0790000000000000e+04,1.0783480000000000e+08,1.8314227000000000e+07,3.4560000000000000e+04,1.8279667000000000e+07,2.6241721170000000e+09,2.6225545670000000e+09,9.5100000000000000e+04
"WESTPORT",1.5900000000000000e+02,1.5800000000000000e+02,8.8942645090000000e+09,1.3346311690000000e+09,1.1316600000000000e+07,3.1242000000000000e+06,9.5268000000000000e+06,1.0386499467000000e+10,1.2292000000000000e+07,1.0374207467000000e+10,2.8470580000000000e+08,6.8203000000000000e+05,2.8402377000000000e+08,2.4879901800000000e+08,2.8120500000000000e+05,2.4851781300000000e+08,1.0920004285000000e+10,1.0906749050000000e+10,1.3363618900000000e+08
"WETHERSFIELD",1.6000000000000000e+02,1.5900000000000000e+02,1.7996128800000000e+09,2.1923130000000000e+08,1.9951000000000000e+07,4.1287000000000000e+06,6.5570200000000000e+07,2.1092887800000000e+09,1.1414480000000000e+07,2.0978743000000000e+09,1.5824271000000000e+08,1.7157700000000000e+06,1.5652694000000000e+08,6.2790410000000000e+07,1.6985500000000000e+06,6.1091860000000000e+07,2.3303219000000000e+09,2.3154931000000000e+09,7.9470000000000000e+05
"WILLINGTON",1.6100000000000000e+02,1.6000000000000000e+02,3.2709836000000000e+08,5.1171560000000000e+07,4.4775300000000000e+06,5.0063000000000000e+05,2.2378570000000000e+07,4.2235919000000000e+08,5.2450000000000000e+05,4.2183469000000000e+08,3.7577401000000000e+07,8.2210000000000000e+04,3.7495191000000000e+07,1.3627035000000000e+07,1.2761940000000000e+06,1.2350841000000000e+07,4.7356362600000000e+08,4.7168072200000000e+08,1.6732540000000000e+07
"WILTON",1.6200000000000000e+02,1.6100000000000000e+02,3.9542355000000000e+09,6.3735272000000000e+08,0.0000000000000000e+00,2.4267460000000000e+07,2.0863640000000000e+07,4.6966619400000000e+09,1.5425000000000000e+06,4.6951194400000000e+09,1.7649294300000000e+08,2.5406300000000000e+05,1.7623888000000000e+08,2.0966765600000000e+08,2.2543264000000000e+07,1.8712439200000000e+08,5.0828225390000000e+09,5.0584827120000000e+09,5.9942620000000000e+07
"WINCHESTER",1.6300000000000000e+02,1.6200000000000000e+02,6.0894211500000000e+08,6.1243790000000000e+07,1.6854320000000000e+07,4.7740000000000000e+04,1.5908690000000000e+07,7.3115127500000000e+08,3.9453200000000000e+06,7.2720595500000000e+08,6.0442441000000000e+07,1.1625130000000000e+06,5.9279928000000000e+07,4.4878135000000000e+07,1.7535688000000000e+07,2.7342447000000000e+07,8.3647185100000000e+08,8.1382833000000000e+08,2.8154620000000000e+07
"WINDHAM",1.6400000000000000e+02,1.6300000000000000e+02,5.4412775500000000e+08,1.2312739500000000e+08,3.7583190000000000e+07,1.5396500000000000e+06,0.0000000000000000e+00,7.9267950000000000e+08,7.0258100000000000e+06,7.8565369000000000e+08,9.0624620000000000e+07,4.4027100000000000e+06,8.6221910000000000e+07,7.5441030000000000e+07,2.1501136000000000e+07,5.3939894000000000e+07,9.5874515000000000e+08,9.2581549400000000e+08,8.6301510000000000e+07
"WINDSOR",1.6500000000000000e+02,1.6400000000000000e+02,1.6137878400000000e+09,4.9311079000000000e+08,3.7137863000000000e+08,4.2530600000000000e+06,1.6327080000000000e+07,2.5216167800000000e+09,3.8759139000000000e+08,2.1340253900000000e+09,1.7981630500000000e+08,2.2105850000000000e+06,1.7760572000000000e+08,4.8256143400000000e+08,6.9578472000000000e+07,4.1298296200000000e+08,3.1839945190000000e+09,2.7246140720000000e+09,2.2759380000000000e+07
"WINDSOR LOCKS",1.6600000000000000e+02,1.6500000000000000e+02,6.3407098000000000e+08,1.5833720000000000e+08,1.5267720000000000e+08,5.8280000000000000e+05,1.4995700000000000e+07,9.6081171000000000e+08,3.8075000000000000e+06,9.5700421000000000e+08,1.5609558400000000e+08,5.4194060000000000e+06,1.5067617800000000e+08,2.4406543000000000e+08,1.1528333800000000e+08,1.2878209200000000e+08,1.3609727240000000e+09,1.2364624800000000e+09,1.4783000000000000e+05
"WOLCOTT",1.6700000000000000e+02,1.6600000000000000e+02,1.1273505580000000e+09,4.7331700000000000e+07,3.1247890000000000e+07,3.4935800000000000e+06,4.6834200000000000e+06,1.2257303280000000e+09,6.2764400000000000e+06,1.2194538880000000e+09,1.1195082800000000e+08,2.0962930000000000e+06,1.0985453500000000e+08,4.8635200000000000e+07,1.3803416000000000e+07,3.4831784000000000e+07,1.3863163560000000e+09,1.3641402070000000e+09,1.1623180000000000e+07
"WOODBRIDGE",1.6800000000000000e+02,1.6700000000000000e+02,9.6539870000000000e+08,5.9273130000000000e+07,1.5861650000000000e+07,5.3158000000000000e+05,9.2498000000000000e+05,1.0595164300000000e+09,2.2915000000000000e+06,1.0572249300000000e+09,7.3624580000000000e+07,3.8727000000000000e+05,7.3237310000000000e+07,5.5076570000000000e+07,1.5756300000000000e+06,5.3500940000000000e+07,1.1882175800000000e+09,1.1839631800000000e+09,1.7526390000000000e+07
"WOODBURY",1.6900000000000000e+02,1.6800000000000000e+02,9.7939145000000000e+08,8.6520450000000000e+07,2.4834400000000000e+06,6.7300000000000000e+04,1.3616610000000000e+07,1.1195308900000000e+09,2.1270680000000000e+06,1.1174038220000000e+09,7.8547567000000000e+07,6.5309600000000000e+05,7.7894471000000000e+07,2.2727675000000000e+07,4.1769240000000000e+06,1.8550751000000000e+07,1.2208061320000000e+09,1.2138490440000000e+09,3.7451640000000000e+07
"WOODSTOCK",1.7000000000000000e+02,1.6900000000000000e+02,6.5491925000000000e+08,2.6440280000000000e+07,8.6318000000000000e+06,0.0000000000000000e+00,0.0000000000000000e+00,7.2185912000000000e+08,6.7348150000000000e+06,7.1512430500000000e+08,5.5490060000000000e+07,2.8016000000000000e+05,5.5209900000000000e+07,2.2921056000000000e+07,7.3627230000000000e+06,1.5558333000000000e+07,8.0027023600000000e+08,7.8589253800000000e+08,3.1867790000000000e+07
