Entity,Median Price - 2008 - 2nd Qtr,Median Price - 2008 - 1st Qtr,Median Price - 2007 - 2nd Qtr,Change - 2nd Qtr 2008 vs 1st Qtr 2008,Change - 2nd Qtr 2008 vs 2nd Qtr 2007,Number of Sales - 2008 2nd Qtr,Change - Number of Sales - 2nd Qtr 2008 vs 1st Qtr 2008,Change - Number of Sales - 2nd Qtr 2008 vs 2nd Qtr 2007,Activity Index (4Q Sales per 1,000),PercentUnder400K
"SHELTON",360.0000,401.0000,412.5000,-1.0224438902743138e-01,-1.2727272727272732e-01,7.1000000000000000e+01,1.6000000000000000e+01,-1.9000000000000000e+01,4.8143705013259304e+00,6.7605633802816900e-01
"SHERMAN",572.0000,315.0000,452.5000,8.1587301587301586e-01,2.6408839779005522e-01,7.0000000000000000e+00,-1.0000000000000000e+00,-1.1000000000000000e+01,4.1334093500570104e+00,2.8571428571428598e-01
"SIMSBURY",377.5000,320.0000,360.0000,1.7968750000000000e-01,4.8611111111111160e-02,8.9000000000000000e+01,5.8000000000000000e+01,-8.0000000000000000e+00,7.9851900972590597e+00,5.9550561797752799e-01
"SOMERS",340.5000,256.0000,310.0000,3.3007812500000000e-01,9.8387096774193550e-02,1.8000000000000000e+01,0.0000000000000000e+00,-3.0000000000000000e+00,6.3965884861407298e+00,7.2222222222222199e-01
"SOUTH WINDSOR",281.7750,269.0000,270.0000,4.7490706319702536e-02,4.3611111111111045e-02,5.0000000000000000e+01,2.0000000000000000e+01,-1.0000000000000000e+01,4.8954275169161399e+00,8.3999999999999997e-01
"SOUTHBURY",376.5000,421.0000,478.0000,-1.0570071258907365e-01,-2.1234309623430958e-01,4.0000000000000000e+01,1.9000000000000000e+01,4.0000000000000000e+00,3.9405607026831899e+00,5.2500000000000002e-01
"SOUTHINGTON",275.0000,285.0000,275.0000,-3.5087719298245612e-02,0.0000000000000000e+00,1.0100000000000000e+02,4.6000000000000000e+01,-9.0000000000000000e+00,5.6746342344512000e+00,8.8118811881188097e-01
"SPRAGUE",175.0000,141.0000,200.0000,2.4113475177304955e-01,-1.2500000000000000e-01,4.0000000000000000e+00,-3.0000000000000000e+00,1.0000000000000000e+00,4.2717656631407603e+00,1.0000000000000000e+00
"STAFFORD",183.9000,220.5000,229.9500,-1.6598639455782316e-01,-2.0026092628832348e-01,2.5000000000000000e+01,7.0000000000000000e+00,-1.5000000000000000e+01,5.0617533913747703e+00,1.0000000000000000e+00
"STAMFORD",600.0000,617.5000,715.0000,-2.8340080971659964e-02,-1.6083916083916083e-01,1.2300000000000000e+02,3.8000000000000000e+01,-8.3000000000000000e+01,2.9030019795514401e+00,1.3008130081300801e-01
"STERLING",185.0000,184.0000,263.5000,5.4347826086955653e-03,-2.9791271347248582e-01,1.1000000000000000e+01,4.0000000000000000e+00,1.0000000000000000e+00,7.1131158917418498e+00,1.0000000000000000e+00
"STONINGTON",278.2500,316.0000,404.2500,-1.1946202531645567e-01,-3.1168831168831168e-01,3.6000000000000000e+01,-2.0000000000000000e+00,-1.6000000000000000e+01,5.3465672296556299e+00,7.2222222222222199e-01
"STRATFORD",257.0000,269.2400,294.0000,-4.5461298469766764e-02,-1.2585034013605445e-01,1.0300000000000000e+02,1.7000000000000000e+01,-5.5000000000000000e+01,5.3188946261235399e+00,8.9320388349514601e-01
"SUFFIELD",344.0000,375.5000,325.0000,-8.3888149134487389e-02,5.8461538461538565e-02,3.5000000000000000e+01,1.7000000000000000e+01,-1.3000000000000000e+01,5.2552552552552596e+00,7.1428571428571397e-01
"THOMASTON",210.0000,277.5000,268.5000,-2.4324324324324320e-01,-2.1787709497206709e-01,9.0000000000000000e+00,5.0000000000000000e+00,-1.1000000000000000e+01,3.8522012578616400e+00,1.0000000000000000e+00
"THOMPSON",210.5000,212.5000,180.0000,-9.4117647058823417e-03,1.6944444444444451e-01,2.0000000000000000e+01,6.0000000000000000e+00,9.0000000000000000e+00,5.4347826086956497e+00,9.5000000000000007e-01
"TOLLAND",263.4500,284.0000,292.0000,-7.2359154929577452e-02,-9.7773972602739789e-02,4.4000000000000000e+01,2.1000000000000000e+01,-1.0000000000000000e+00,8.2999427590154600e+00,7.9545454545454497e-01
"TORRINGTON",180.0000,176.0000,190.0000,2.2727272727272707e-02,-5.2631578947368474e-02,1.0000000000000000e+02,3.5000000000000000e+01,-3.5000000000000000e+01,5.9637689824225797e+00,9.8999999999999999e-01
"TRUMBULL",424.9500,391.1250,460.0000,8.6481303930968423e-02,-7.6195652173913109e-02,8.2000000000000000e+01,3.6000000000000000e+01,-2.3000000000000000e+01,6.4781166060989097e+00,4.5121951219512202e-01
"UNION",246.0000,,,,,3.0000000000000000e+00,3.0000000000000000e+00,2.0000000000000000e+00,4.0106951871657799e+00,1.0000000000000000e+00
"VERNON",230.0000,183.5000,224.9000,2.5340599455040880e-01,2.2676745220097771e-02,5.5000000000000000e+01,1.8000000000000000e+01,-1.8000000000000000e+01,3.7110341415141002e+00,9.8181818181818203e-01
"VOLUNTOWN",267.5000,192.0000,244.0000,3.9322916666666674e-01,9.6311475409835978e-02,1.2000000000000000e+01,5.0000000000000000e+00,8.0000000000000000e+00,7.5626620570440801e+00,1.0000000000000000e+00
"WALLINGFORD",279.9000,275.5000,275.0000,1.5970961887477264e-02,1.7818181818181733e-02,8.3000000000000000e+01,3.0000000000000000e+01,-1.4000000000000000e+01,4.8119225692916796e+00,8.5542168674698804e-01
"WARREN",327.5000,,557.5000,,-4.1255605381165916e-01,4.0000000000000000e+00,2.0000000000000000e+00,-2.0000000000000000e+00,5.1159618008185497e+00,7.5000000000000000e-01
"WASHINGTON",412.0000,640.0000,527.0000,-3.5625000000000001e-01,-2.1821631878557879e-01,5.0000000000000000e+00,-5.0000000000000000e+00,-6.0000000000000000e+00,3.8209606986899600e+00,4.0000000000000002e-01
"WATERBURY",135.9500,142.5000,164.0000,-4.5964912280701875e-02,-1.7103658536585375e-01,1.8800000000000000e+02,4.7000000000000000e+01,-3.5000000000000000e+01,3.7145928174001002e+00,1.0000000000000000e+00
"WATERFORD",265.5000,257.0000,301.5000,3.3073929961089599e-02,-1.1940298507462688e-01,4.2000000000000000e+01,2.1000000000000000e+01,-1.3000000000000000e+01,5.1951951951951996e+00,7.1428571428571397e-01
"WATERTOWN",237.3750,261.2500,256.0000,-9.1387559808612462e-02,-7.2753906250000000e-02,4.0000000000000000e+01,6.0000000000000000e+00,-1.8000000000000000e+01,4.7750546542400203e+00,9.0000000000000002e-01
"WEST HARTFORD",300.0000,265.5000,315.0000,1.2994350282485878e-01,-4.7619047619047672e-02,2.0800000000000000e+02,9.5000000000000000e+01,-2.7000000000000000e+01,6.8890781020202798e+00,6.9230769230769196e-01
"WEST HAVEN",210.0000,205.0000,246.6000,2.4390243902439046e-02,-1.4841849148418484e-01,1.0000000000000000e+02,3.3000000000000000e+01,-3.0000000000000000e+01,4.6072101156846896e+00,9.8999999999999999e-01
"WESTBROOK",409.5000,370.0000,385.0000,1.0675675675675667e-01,6.3636363636363713e-02,2.6000000000000000e+01,1.7000000000000000e+01,-1.0000000000000000e+00,6.1126373626373596e+00,4.6153846153846201e-01
"WESTON",945.0000,870.0000,949.5000,8.6206896551724199e-02,-4.7393364928910442e-03,3.0000000000000000e+01,1.3000000000000000e+01,-3.6000000000000000e+01,9.1673559415494896e+00,1.6666666666666699e-01
"WESTPORT",1118.0000,1230.0000,1475.0000,-9.1056910569105698e-02,-2.4203389830508470e-01,8.6000000000000000e+01,2.8000000000000000e+01,-8.5000000000000000e+01,8.8950385451670293e+00,1.1627906976744200e-02
"WETHERSFIELD",233.5000,247.5000,252.0000,-5.6565656565656597e-02,-7.3412698412698374e-02,9.9000000000000000e+01,3.7000000000000000e+01,1.4000000000000000e+01,7.3179180739585998e+00,9.7979797979798000e-01
"WILLINGTON",275.5000,220.0000,235.0000,2.5227272727272720e-01,1.7234042553191498e-01,8.0000000000000000e+00,1.0000000000000000e+00,-7.0000000000000000e+00,3.3294163728946300e+00,8.7500000000000000e-01
"WILTON",1017.7500,907.5000,920.6500,1.2148760330578523e-01,1.0546896214630963e-01,4.6000000000000000e+01,2.0000000000000000e+01,-3.3000000000000000e+01,7.0674248578391596e+00,0.0000000000000000e+00
"WINCHESTER",178.7000,175.0000,238.4200,2.1142857142857130e-02,-2.5048234208539555e-01,2.5000000000000000e+01,5.0000000000000000e+00,3.0000000000000000e+00,4.8067490680792604e+00,9.2000000000000004e-01
"WINDHAM",165.0000,181.0000,189.5000,-8.8397790055248615e-02,-1.2928759894459108e-01,5.1000000000000000e+01,2.3000000000000000e+01,2.2000000000000000e+01,4.1533722081637103e+00,1.0000000000000000e+00
"WINDSOR",228.0000,229.0000,233.5000,-4.3668122270742460e-03,-2.3554603854389677e-02,7.9000000000000000e+01,2.8000000000000000e+01,-3.0000000000000000e+00,6.6100507791980396e+00,9.7468354430379700e-01
"WINDSOR LOCKS",189.0000,199.9000,212.5000,-5.4527263631815925e-02,-1.1058823529411765e-01,3.5000000000000000e+01,0.0000000000000000e+00,-7.0000000000000000e+00,7.0684523809523796e+00,1.0000000000000000e+00
"WOLCOTT",213.5000,248.5500,240.0000,-1.4101790384228530e-01,-1.1041666666666672e-01,3.7000000000000000e+01,1.3000000000000000e+01,-1.6000000000000000e+01,6.5021673891297098e+00,9.1891891891891897e-01
"WOODBRIDGE",610.5000,350.0000,505.0000,7.4428571428571422e-01,2.0891089108910887e-01,1.9000000000000000e+01,1.2000000000000000e+01,-1.3000000000000000e+01,5.6973564266180503e+00,2.6315789473684198e-01
"WOODBURY",404.3750,437.5000,448.0000,-7.5714285714285734e-02,-9.7377232142857095e-02,8.0000000000000000e+00,0.0000000000000000e+00,-1.3000000000000000e+01,3.6118468576932301e+00,3.7500000000000000e-01
"WOODSTOCK",222.0000,225.0000,228.0000,-1.2999999999999999e-02,-2.5999999999999999e-02,1.8000000000000000e+01,5.0000000000000000e+00,-9.0000000000000000e+00,4.5999999999999996e+00,9.3999999999999995e-01
